timestamp,elapsed_sec,seq,direction,payload_size_bytes,sample_rate,channels,encoding,samples_per_channel,dt_since_previous_sec
1778637743.3586626,8.528847455978394,49,rx,2730,16000,1,pcm_u8,2730,0.18164467811584473
1778637743.5169625,8.687147378921509,50,rx,2730,16000,1,pcm_u8,2730,0.15829992294311523
1778637743.6897755,8.859960317611694,51,rx,2730,16000,1,pcm_u8,2730,0.17281293869018555
1778637743.860449,9.030633926391602,52,rx,2730,16000,1,pcm_u8,2730,0.17067360877990723
1778637744.204798,9.374982833862305,53,rx,2730,16000,1,pcm_u8,2730,0.3443489074707031
1778637744.3725352,9.542720079421997,54,rx,2730,16000,1,pcm_u8,2730,0.16773724555969238
1778637744.541224,9.711408853530884,55,rx,2730,16000,1,pcm_u8,2730,0.16868877410888672
1778637744.7109113,9.881096124649048,56,rx,2730,16000,1,pcm_u8,2730,0.16968727111816406
1778637744.8838193,10.054004192352295,57,rx,2730,16000,1,pcm_u8,2730,0.17290806770324707
1778637745.0555527,10.225737571716309,58,rx,2730,16000,1,pcm_u8,2730,0.17173337936401367
1778637745.2245483,10.394733190536499,59,rx,2730,16000,1,pcm_u8,2730,0.16899561882019043
1778637745.4119775,10.582162380218506,60,rx,2730,16000,1,pcm_u8,2730,0.18742918968200684
1778637745.565387,10.73557186126709,61,rx,2730,16000,1,pcm_u8,2730,0.15340948104858398
1778637745.7363198,10.90650463104248,62,rx,2730,16000,1,pcm_u8,2730,0.17093276977539062
1778637745.9085171,11.078701972961426,63,rx,2730,16000,1,pcm_u8,2730,0.1721973419189453
1778637746.0770087,11.247193574905396,64,rx,2730,16000,1,pcm_u8,2730,0.16849160194396973
1778637746.257859,11.428043842315674,65,rx,2730,16000,1,pcm_u8,2730,0.18085026741027832
1778637746.4207468,11.59093165397644,66,rx,2730,16000,1,pcm_u8,2730,0.1628878116607666
1778637746.5905864,11.76077127456665,67,rx,2730,16000,1,pcm_u8,2730,0.16983962059020996
1778637746.932477,12.102661848068237,68,rx,2730,16000,1,pcm_u8,2730,0.3418905735015869
1778637747.1096523,12.279837131500244,69,rx,2730,16000,1,pcm_u8,2730,0.17717528343200684
1778637747.2714083,12.441593170166016,70,rx,2730,16000,1,pcm_u8,2730,0.16175603866577148
1778637747.4490438,12.619228601455688,71,rx,2730,16000,1,pcm_u8,2730,0.17763543128967285
1778637747.6155393,12.78572416305542,72,rx,2730,16000,1,pcm_u8,2730,0.16649556159973145
1778637747.7933712,12.963556051254272,73,rx,2730,16000,1,pcm_u8,2730,0.17783188819885254
1778637747.9610937,13.13127851486206,74,rx,2730,16000,1,pcm_u8,2730,0.16772246360778809
1778637748.1315918,13.301776647567749,75,rx,2730,16000,1,pcm_u8,2730,0.17049813270568848
1778637748.3092756,13.47946047782898,76,rx,2730,16000,1,pcm_u8,2730,0.17768383026123047
1778637748.4729292,13.64311408996582,77,rx,2730,16000,1,pcm_u8,2730,0.16365361213684082
1778637748.6459765,13.816161394119263,78,rx,2730,16000,1,pcm_u8,2730,0.17304730415344238
1778637748.8110392,13.981224060058594,79,rx,2730,16000,1,pcm_u8,2730,0.16506266593933105
1778637748.9882357,14.15842056274414,80,rx,2730,16000,1,pcm_u8,2730,0.17719650268554688
1778637749.1538281,14.324012994766235,81,rx,2730,16000,1,pcm_u8,2730,0.16559243202209473
1778637749.3255498,14.495734691619873,82,rx,2730,16000,1,pcm_u8,2730,0.1717216968536377
1778637749.5085437,14.678728580474854,83,rx,2730,16000,1,pcm_u8,2730,0.18299388885498047
1778637749.668456,14.838640928268433,84,rx,2730,16000,1,pcm_u8,2730,0.1599123477935791
1778637749.8353848,15.005569696426392,85,rx,2730,16000,1,pcm_u8,2730,0.16692876815795898
1778637750.01055,15.180734872817993,86,rx,2730,16000,1,pcm_u8,2730,0.17516517639160156
1778637750.1787243,15.348909139633179,87,rx,2730,16000,1,pcm_u8,2730,0.16817426681518555
1778637750.3614588,15.531643629074097,88,rx,2730,16000,1,pcm_u8,2730,0.18273448944091797
1778637750.5212648,15.691449642181396,89,rx,2730,16000,1,pcm_u8,2730,0.1598060131072998
1778637750.6924808,15.86266565322876,90,rx,2730,16000,1,pcm_u8,2730,0.17121601104736328
1778637750.860649,16.030833959579468,91,rx,2730,16000,1,pcm_u8,2730,0.168168306350708
1778637751.0306122,16.200797080993652,92,rx,2730,16000,1,pcm_u8,2730,0.16996312141418457
1778637751.2038546,16.3740394115448,93,rx,2730,16000,1,pcm_u8,2730,0.17324233055114746
1778637751.3718948,16.54207968711853,94,rx,2730,16000,1,pcm_u8,2730,0.16804027557373047
1778637751.542989,16.713173866271973,95,rx,2730,16000,1,pcm_u8,2730,0.17109417915344238
1778637751.7210612,16.89124608039856,96,rx,2730,16000,1,pcm_u8,2730,0.17807221412658691
1778637751.8800402,17.050225019454956,97,rx,2730,16000,1,pcm_u8,2730,0.15897893905639648
1778637752.0555634,17.225748300552368,98,rx,2730,16000,1,pcm_u8,2730,0.1755232810974121
1778637752.2263086,17.396493434906006,99,rx,2730,16000,1,pcm_u8,2730,0.1707451343536377
1778637752.3939168,17.564101696014404,100,rx,2730,16000,1,pcm_u8,2730,0.16760826110839844
1778637752.5650432,17.735228061676025,101,rx,2730,16000,1,pcm_u8,2730,0.1711263656616211
1778637752.7340565,17.90424132347107,102,rx,2730,16000,1,pcm_u8,2730,0.16901326179504395
1778637752.9072106,18.07739543914795,103,rx,2730,16000,1,pcm_u8,2730,0.17315411567687988
1778637753.0761673,18.246352195739746,104,rx,2730,16000,1,pcm_u8,2730,0.16895675659179688
1778637753.255316,18.425500869750977,105,rx,2730,16000,1,pcm_u8,2730,0.17914867401123047
1778637753.4174905,18.58767533302307,106,rx,2730,16000,1,pcm_u8,2730,0.16217446327209473
1778637753.5940976,18.76428246498108,107,rx,2730,16000,1,pcm_u8,2730,0.1766071319580078
1778637753.7569652,18.927150011062622,108,rx,2730,16000,1,pcm_u8,2730,0.16286754608154297
1778637754.1041715,19.274356365203857,109,rx,2730,16000,1,pcm_u8,2730,0.34720635414123535
1778637754.268856,19.439040899276733,110,rx,2730,16000,1,pcm_u8,2730,0.16468453407287598
1778637754.4515076,19.621692419052124,111,rx,2730,16000,1,pcm_u8,2730,0.18265151977539062
1778637754.6141958,19.784380674362183,112,rx,2730,16000,1,pcm_u8,2730,0.1626882553100586
1778637754.7813933,19.95157814025879,113,rx,2730,16000,1,pcm_u8,2730,0.16719746589660645
1778637754.9528956,20.123080492019653,114,rx,2730,16000,1,pcm_u8,2730,0.17150235176086426
1778637755.1240258,20.29421067237854,115,rx,2730,16000,1,pcm_u8,2730,0.17113018035888672
1778637755.294767,20.464951753616333,116,rx,2730,16000,1,pcm_u8,2730,0.17074108123779297
1778637755.4645023,20.634687185287476,117,rx,2730,16000,1,pcm_u8,2730,0.16973543167114258
1778637755.655648,20.825832843780518,118,rx,2730,16000,1,pcm_u8,2730,0.191145658493042
1778637755.8063662,20.976551055908203,119,rx,2730,16000,1,pcm_u8,2730,0.15071821212768555
1778637755.979314,21.14949893951416,120,rx,2730,16000,1,pcm_u8,2730,0.17294788360595703
1778637756.148392,21.31857681274414,121,rx,2730,16000,1,pcm_u8,2730,0.16907787322998047
1778637756.3174255,21.487610340118408,122,rx,2730,16000,1,pcm_u8,2730,0.16903352737426758
1778637756.4941788,21.664363622665405,123,rx,2730,16000,1,pcm_u8,2730,0.17675328254699707
1778637756.6705446,21.840729475021362,124,rx,2730,16000,1,pcm_u8,2730,0.17636585235595703
