timestamp,elapsed_sec,seq,direction,payload_size_bytes,sample_rate,channels,encoding,samples_per_channel,dt_since_previous_sec
1778644516.77363,0.5447103977203369,1,rx,2730,16000,1,pcm_u8,2730,
1778644516.7986038,0.5696842670440674,2,rx,2730,16000,1,pcm_u8,2730,0.02497386932373047
1778644516.9754016,0.7464821338653564,3,rx,2730,16000,1,pcm_u8,2730,0.17679786682128906
1778644517.1403883,0.9114687442779541,4,rx,2730,16000,1,pcm_u8,2730,0.16498661041259766
1778644517.3175616,1.0886421203613281,5,rx,2730,16000,1,pcm_u8,2730,0.17717337608337402
1778644517.4813488,1.2524292469024658,6,rx,2730,16000,1,pcm_u8,2730,0.1637871265411377
1778644517.6591163,1.430196762084961,7,rx,2730,16000,1,pcm_u8,2730,0.17776751518249512
1778644517.8262134,1.5972938537597656,8,rx,2730,16000,1,pcm_u8,2730,0.1670970916748047
1778644517.993663,1.7647435665130615,9,rx,2730,16000,1,pcm_u8,2730,0.1674497127532959
1778644518.1695802,1.9406607151031494,10,rx,2730,16000,1,pcm_u8,2730,0.1759171485900879
1778644518.3357503,2.1068308353424072,11,rx,2730,16000,1,pcm_u8,2730,0.1661701202392578
1778644518.5093184,2.2803988456726074,12,rx,2730,16000,1,pcm_u8,2730,0.1735680103302002
1778644518.6769817,2.4480621814727783,13,rx,2730,16000,1,pcm_u8,2730,0.1676633358001709
1778644518.847271,2.618351459503174,14,rx,2730,16000,1,pcm_u8,2730,0.1702892780303955
1778644519.0248032,2.7958836555480957,15,rx,2730,16000,1,pcm_u8,2730,0.17753219604492188
1778644519.1880386,2.9591190814971924,16,rx,2730,16000,1,pcm_u8,2730,0.16323542594909668
1778644519.3665617,3.1376421451568604,17,rx,2730,16000,1,pcm_u8,2730,0.17852306365966797
1778644519.5298972,3.3009777069091797,18,rx,2730,16000,1,pcm_u8,2730,0.16333556175231934
1778644519.7004588,3.471539258956909,19,rx,2730,16000,1,pcm_u8,2730,0.1705615520477295
1778644519.8713815,3.6424620151519775,20,rx,2730,16000,1,pcm_u8,2730,0.17092275619506836
1778644520.0415318,3.812612295150757,21,rx,2730,16000,1,pcm_u8,2730,0.1701502799987793
1778644520.2155013,3.986581802368164,22,rx,2730,16000,1,pcm_u8,2730,0.17396950721740723
1778644520.3840446,4.155125141143799,23,rx,2730,16000,1,pcm_u8,2730,0.16854333877563477
1778644520.554267,4.325347423553467,24,rx,2730,16000,1,pcm_u8,2730,0.17022228240966797
1778644520.7308547,4.501935243606567,25,rx,2730,16000,1,pcm_u8,2730,0.17658782005310059
1778644520.9027975,4.673877954483032,26,rx,2730,16000,1,pcm_u8,2730,0.17194271087646484
1778644521.081905,4.852985382080078,27,rx,2730,16000,1,pcm_u8,2730,0.1791074275970459
1778644521.2400389,5.011119365692139,28,rx,2730,16000,1,pcm_u8,2730,0.15813398361206055
1778644521.419059,5.190139532089233,29,rx,2730,16000,1,pcm_u8,2730,0.17902016639709473
1778644521.5899045,5.360985040664673,30,rx,2730,16000,1,pcm_u8,2730,0.17084550857543945
1778644521.752309,5.523389577865601,31,rx,2730,16000,1,pcm_u8,2730,0.16240453720092773
1778644521.92333,5.694410562515259,32,rx,2730,16000,1,pcm_u8,2730,0.1710209846496582
1778644522.0932415,5.864321947097778,33,rx,2730,16000,1,pcm_u8,2730,0.16991138458251953
1778644522.2695107,6.040591239929199,34,rx,2730,16000,1,pcm_u8,2730,0.1762692928314209
1778644522.435996,6.207076549530029,35,rx,2730,16000,1,pcm_u8,2730,0.16648530960083008
1778644522.6082923,6.379372835159302,36,rx,2730,16000,1,pcm_u8,2730,0.17229628562927246
1778644522.7827573,6.553837776184082,37,rx,2730,16000,1,pcm_u8,2730,0.17446494102478027
1778644522.948881,6.719961404800415,38,rx,2730,16000,1,pcm_u8,2730,0.166123628616333
1778644523.1208148,6.891895294189453,39,rx,2730,16000,1,pcm_u8,2730,0.17193388938903809
1778644523.2868052,7.057885646820068,40,rx,2730,16000,1,pcm_u8,2730,0.16599035263061523
1778644523.46018,7.231260538101196,41,rx,2730,16000,1,pcm_u8,2730,0.17337489128112793
1778644523.6296237,7.4007041454315186,42,rx,2730,16000,1,pcm_u8,2730,0.16944360733032227
1778644523.801549,7.572629451751709,43,rx,2730,16000,1,pcm_u8,2730,0.17192530632019043
1778644523.9734035,7.744483947753906,44,rx,2730,16000,1,pcm_u8,2730,0.17185449600219727
1778644524.1411757,7.912256240844727,45,rx,2730,16000,1,pcm_u8,2730,0.1677722930908203
1778644524.3268316,8.097912073135376,46,rx,2730,16000,1,pcm_u8,2730,0.18565583229064941
1778644524.48417,8.255250453948975,47,rx,2730,16000,1,pcm_u8,2730,0.15733838081359863
1778644524.6551955,8.426275968551636,48,rx,2730,16000,1,pcm_u8,2730,0.17102551460266113
1778644524.8242316,8.595312118530273,49,rx,2730,16000,1,pcm_u8,2730,0.1690361499786377
1778644524.997469,8.76854944229126,50,rx,2730,16000,1,pcm_u8,2730,0.17323732376098633
1778644525.1758406,8.946921110153198,51,rx,2730,16000,1,pcm_u8,2730,0.17837166786193848
1778644525.3367245,9.107805013656616,52,rx,2730,16000,1,pcm_u8,2730,0.16088390350341797
1778644525.5130556,9.284136056900024,53,rx,2730,16000,1,pcm_u8,2730,0.1763310432434082
1778644525.6787426,9.449823141098022,54,rx,2730,16000,1,pcm_u8,2730,0.16568708419799805
1778644525.8518205,9.62290096282959,55,rx,2730,16000,1,pcm_u8,2730,0.17307782173156738
1778644526.0242186,9.795299053192139,56,rx,2730,16000,1,pcm_u8,2730,0.17239809036254883
1778644526.1898303,9.96091079711914,57,rx,2730,16000,1,pcm_u8,2730,0.16561174392700195
1778644526.3695903,10.140670776367188,58,rx,2730,16000,1,pcm_u8,2730,0.17975997924804688
1778644526.532037,10.303117513656616,59,rx,2730,16000,1,pcm_u8,2730,0.1624467372894287
1778644526.7045825,10.47566294670105,60,rx,2730,16000,1,pcm_u8,2730,0.1725454330444336
1778644526.8726435,10.643723964691162,61,rx,2730,16000,1,pcm_u8,2730,0.1680610179901123
1778644527.04346,10.814540386199951,62,rx,2730,16000,1,pcm_u8,2730,0.17081642150878906
1778644527.2220585,10.993139028549194,63,rx,2730,16000,1,pcm_u8,2730,0.17859864234924316
1778644527.386063,11.157143592834473,64,rx,2730,16000,1,pcm_u8,2730,0.16400456428527832
1778644527.5558293,11.32690978050232,65,rx,2730,16000,1,pcm_u8,2730,0.16976618766784668
1778644527.729407,11.500487565994263,66,rx,2730,16000,1,pcm_u8,2730,0.17357778549194336
1778644527.8982487,11.669329166412354,67,rx,2730,16000,1,pcm_u8,2730,0.16884160041809082
1778644528.071679,11.842759609222412,68,rx,2730,16000,1,pcm_u8,2730,0.1734304428100586
1778644528.2380195,12.009099960327148,69,rx,2730,16000,1,pcm_u8,2730,0.16634035110473633
1778644528.4103544,12.181434869766235,70,rx,2730,16000,1,pcm_u8,2730,0.17233490943908691
1778644528.5805306,12.351611137390137,71,rx,2730,16000,1,pcm_u8,2730,0.17017626762390137
1778644528.7499435,12.521023988723755,72,rx,2730,16000,1,pcm_u8,2730,0.16941285133361816
1778644528.9216444,12.69272494316101,73,rx,2730,16000,1,pcm_u8,2730,0.17170095443725586
1778644529.091603,12.862683534622192,74,rx,2730,16000,1,pcm_u8,2730,0.16995859146118164
1778644529.2702534,13.0413339138031,75,rx,2730,16000,1,pcm_u8,2730,0.1786503791809082
1778644529.4328249,13.2039053440094,76,rx,2730,16000,1,pcm_u8,2730,0.16257143020629883
1778644529.6055908,13.376671314239502,77,rx,2730,16000,1,pcm_u8,2730,0.17276597023010254
1778644529.775102,13.54618239402771,78,rx,2730,16000,1,pcm_u8,2730,0.169511079788208
1778644529.9478297,13.718910217285156,79,rx,2730,16000,1,pcm_u8,2730,0.1727278232574463
1778644530.123658,13.89473843574524,80,rx,2730,16000,1,pcm_u8,2730,0.175828218460083
1778644530.2913063,14.062386751174927,81,rx,2730,16000,1,pcm_u8,2730,0.1676483154296875
1778644530.4689014,14.239981889724731,82,rx,2730,16000,1,pcm_u8,2730,0.1775951385498047
1778644530.6274226,14.398503065109253,83,rx,2730,16000,1,pcm_u8,2730,0.15852117538452148
1778644530.8006563,14.571736812591553,84,rx,2730,16000,1,pcm_u8,2730,0.1732337474822998
1778644530.9685545,14.739634990692139,85,rx,2730,16000,1,pcm_u8,2730,0.16789817810058594
1778644531.1411521,14.912232637405396,86,rx,2730,16000,1,pcm_u8,2730,0.17259764671325684
