timestamp,elapsed_sec,seq,payload_size_bytes,format,dt_since_previous_sec
1778644516.768561,0.5396413803100586,1,17072,jpeg,
1778644516.7730129,0.5440933704376221,2,17121,jpeg,0.0044519901275634766
1778644516.7777677,0.5488481521606445,3,17069,jpeg,0.004754781723022461
1778644516.7799656,0.5510461330413818,4,17106,jpeg,0.0021979808807373047
1778644516.818613,0.589693546295166,5,17103,jpeg,0.03864741325378418
1778644516.8737917,0.6448721885681152,6,17116,jpeg,0.05517864227294922
1778644516.9261298,0.6972103118896484,7,17106,jpeg,0.0523381233215332
1778644516.974756,0.7458364963531494,8,17105,jpeg,0.04862618446350098
1778644517.0229406,0.7940211296081543,9,17095,jpeg,0.04818463325500488
1778644517.0719218,0.8430023193359375,10,17104,jpeg,0.0489811897277832
1778644517.125082,0.8961625099182129,11,17086,jpeg,0.05316019058227539
1778644517.1732466,0.9443271160125732,12,17075,jpeg,0.04816460609436035
1778644517.2228873,0.9939677715301514,13,17124,jpeg,0.049640655517578125
1778644517.2672346,1.0383150577545166,14,17083,jpeg,0.044347286224365234
1778644517.3221204,1.093200922012329,15,17098,jpeg,0.0548858642578125
1778644517.3734126,1.1444931030273438,16,17124,jpeg,0.05129218101501465
1778644517.4185221,1.1896026134490967,17,17127,jpeg,0.04510951042175293
1778644517.4732249,1.2443053722381592,18,17123,jpeg,0.0547027587890625
1778644517.5245504,1.295630931854248,19,17113,jpeg,0.05132555961608887
1778644517.5713673,1.3424477577209473,20,17097,jpeg,0.04681682586669922
1778644517.6182268,1.3893072605133057,21,17081,jpeg,0.0468595027923584
1778644517.673565,1.4446454048156738,22,17110,jpeg,0.055338144302368164
1778644517.7245934,1.4956738948822021,23,17096,jpeg,0.05102849006652832
1778644517.769187,1.5402674674987793,24,17122,jpeg,0.04459357261657715
1778644517.8254151,1.5964956283569336,25,17137,jpeg,0.0562281608581543
1778644517.8736641,1.644744634628296,26,17114,jpeg,0.048249006271362305
1778644517.925565,1.6966454982757568,27,17139,jpeg,0.05190086364746094
1778644517.9728293,1.7439098358154297,28,17107,jpeg,0.04726433753967285
1778644518.0429955,1.8140759468078613,29,17114,jpeg,0.07016611099243164
1778644518.0729382,1.8440186977386475,30,17134,jpeg,0.029942750930786133
1778644518.1214097,1.8924901485443115,31,17112,jpeg,0.04847145080566406
1778644518.174027,1.9451074600219727,32,17101,jpeg,0.05261731147766113
1778644518.2220619,1.9931423664093018,33,17103,jpeg,0.0480349063873291
1778644518.277219,2.048299551010132,34,17095,jpeg,0.05515718460083008
1778644518.3191187,2.0901992321014404,35,17115,jpeg,0.041899681091308594
1778644518.3747241,2.1458046436309814,36,17110,jpeg,0.055605411529541016
1778644518.4312742,2.202354669570923,37,17113,jpeg,0.056550025939941406
1778644518.4713628,2.242443323135376,38,17119,jpeg,0.040088653564453125
1778644518.5190704,2.2901508808135986,39,17126,jpeg,0.047707557678222656
1778644518.57499,2.3460705280303955,40,17106,jpeg,0.055919647216796875
1778644518.622198,2.3932785987854004,41,17125,jpeg,0.04720807075500488
1778644518.6680424,2.4391229152679443,42,17099,jpeg,0.045844316482543945
1778644518.7263553,2.4974358081817627,43,17129,jpeg,0.05831289291381836
1778644518.7729971,2.5440776348114014,44,17105,jpeg,0.04664182662963867
1778644518.8181758,2.5892562866210938,45,17118,jpeg,0.04517865180969238
1778644518.8683765,2.6394569873809814,46,17113,jpeg,0.050200700759887695
1778644518.9224033,2.693483829498291,47,17098,jpeg,0.05402684211730957
1778644518.9689147,2.739995241165161,48,17108,jpeg,0.04651141166687012
1778644519.023464,2.7945444583892822,49,17103,jpeg,0.054549217224121094
1778644519.0724385,2.8435189723968506,50,17103,jpeg,0.04897451400756836
1778644519.119432,2.890512466430664,51,17123,jpeg,0.04699349403381348
1778644519.1720762,2.9431567192077637,52,17105,jpeg,0.05264425277709961
1778644519.2224066,2.9934871196746826,53,17102,jpeg,0.050330400466918945
1778644519.2697322,3.0408127307891846,54,17122,jpeg,0.04732561111450195
1778644519.32473,3.0958104133605957,55,17124,jpeg,0.05499768257141113
1778644519.3720393,3.1431198120117188,56,17124,jpeg,0.04730939865112305
1778644519.4229414,3.1940219402313232,57,17113,jpeg,0.05090212821960449
1778644519.4743495,3.2454299926757812,58,17098,jpeg,0.05140805244445801
1778644519.5248573,3.2959377765655518,59,17098,jpeg,0.05050778388977051
1778644519.5699205,3.341001033782959,60,17088,jpeg,0.04506325721740723
1778644519.6220462,3.3931267261505127,61,17119,jpeg,0.05212569236755371
1778644519.6694238,3.440504312515259,62,17133,jpeg,0.047377586364746094
1778644519.7224026,3.493483066558838,63,17102,jpeg,0.0529787540435791
1778644519.773277,3.5443575382232666,64,17084,jpeg,0.05087447166442871
1778644519.8233569,3.59443736076355,65,17082,jpeg,0.0500798225402832
1778644519.870845,3.641925573348999,66,17091,jpeg,0.04748821258544922
1778644519.9254744,3.6965548992156982,67,17098,jpeg,0.05462932586669922
1778644519.9713972,3.7424776554107666,68,17113,jpeg,0.04592275619506836
1778644520.0208027,3.7918832302093506,69,17101,jpeg,0.049405574798583984
1778644520.0692065,3.84028697013855,70,17096,jpeg,0.04840373992919922
1778644520.1187627,3.889843225479126,71,17088,jpeg,0.04955625534057617
1778644520.1732955,3.944375991821289,72,17100,jpeg,0.054532766342163086
1778644520.2215636,3.9926440715789795,73,17084,jpeg,0.04826807975769043
1778644520.2701662,4.041246652603149,74,17102,jpeg,0.04860258102416992
1778644520.323575,4.094655513763428,75,17098,jpeg,0.05340886116027832
1778644520.370781,4.141861438751221,76,17097,jpeg,0.04720592498779297
1778644520.4210494,4.192129850387573,77,17126,jpeg,0.05026841163635254
1778644520.4673712,4.238451719284058,78,17114,jpeg,0.046321868896484375
1778644520.5273058,4.298386335372925,79,17138,jpeg,0.05993461608886719
1778644520.5732868,4.344367265701294,80,17106,jpeg,0.04598093032836914
1778644520.6180701,4.389150619506836,81,17108,jpeg,0.04478335380554199
1778644520.673699,4.444779396057129,82,17119,jpeg,0.05562877655029297
1778644520.7203739,4.491454362869263,83,17105,jpeg,0.04667496681213379
1778644520.7692683,4.540348768234253,84,17091,jpeg,0.048894405364990234
1778644520.821928,4.593008518218994,85,17103,jpeg,0.05265974998474121
1778644520.8726358,4.643716335296631,86,17097,jpeg,0.05070781707763672
1778644520.9199064,4.69098687171936,87,17088,jpeg,0.04727053642272949
1778644520.9712455,4.742326021194458,88,17124,jpeg,0.051339149475097656
1778644521.020136,4.791216611862183,89,17109,jpeg,0.04889059066772461
1778644521.0717926,4.8428730964660645,90,17098,jpeg,0.051656484603881836
1778644521.123204,4.89428448677063,91,17099,jpeg,0.05141139030456543
1778644521.172908,4.943988561630249,92,17084,jpeg,0.04970407485961914
1778644521.222639,4.993719577789307,93,17118,jpeg,0.04973101615905762
1778644521.2744584,5.045538902282715,94,17136,jpeg,0.0518193244934082
1778644521.3230832,5.094163656234741,95,17111,jpeg,0.04862475395202637
1778644521.37267,5.143750429153442,96,17076,jpeg,0.04958677291870117
1778644521.4240284,5.195108890533447,97,17103,jpeg,0.05135846138000488
1778644521.4751804,5.24626088142395,98,17104,jpeg,0.05115199089050293
1778644521.523412,5.294492483139038,99,17110,jpeg,0.04823160171508789
1778644521.575946,5.347026586532593,100,17113,jpeg,0.05253410339355469
1778644521.6244662,5.3955466747283936,101,17085,jpeg,0.04852008819580078
1778644521.6737492,5.444829702377319,102,17106,jpeg,0.04928302764892578
1778644521.7245562,5.495636701583862,103,17102,jpeg,0.05080699920654297
1778644521.77094,5.542020559310913,104,17106,jpeg,0.04638385772705078
1778644521.8219545,5.593034982681274,105,17099,jpeg,0.05101442337036133
1778644521.872054,5.643134593963623,106,17083,jpeg,0.05009961128234863
1778644521.9225945,5.6936750411987305,107,17084,jpeg,0.05054044723510742
1778644521.9747994,5.745879888534546,108,17111,jpeg,0.05220484733581543
1778644522.023013,5.794093608856201,109,17096,jpeg,0.04821372032165527
1778644522.0726147,5.843695163726807,110,17124,jpeg,0.04960155487060547
1778644522.122951,5.894031524658203,111,17108,jpeg,0.050336360931396484
1778644522.1719568,5.943037271499634,112,17102,jpeg,0.049005746841430664
1778644522.2239943,5.99507474899292,113,17107,jpeg,0.05203747749328613
1778644522.2684696,6.039550065994263,114,17092,jpeg,0.04447531700134277
1778644522.3265798,6.097660303115845,115,17120,jpeg,0.05811023712158203
1778644522.373321,6.144401550292969,116,17104,jpeg,0.04674124717712402
1778644522.4219282,6.193008661270142,117,17130,jpeg,0.04860711097717285
1778644522.470796,6.241876602172852,118,17076,jpeg,0.04886794090270996
1778644522.5236611,6.294741630554199,119,17072,jpeg,0.052865028381347656
1778644522.5724607,6.343541145324707,120,17110,jpeg,0.04879951477050781
1778644522.6209369,6.392017364501953,121,17106,jpeg,0.048476219177246094
1778644522.6736727,6.444753170013428,122,17093,jpeg,0.05273580551147461
1778644522.7225235,6.493603944778442,123,17078,jpeg,0.04885077476501465
1778644522.77427,6.545350551605225,124,17092,jpeg,0.05174660682678223
1778644522.8183296,6.589410066604614,125,17090,jpeg,0.04405951499938965
1778644522.8766923,6.647772789001465,126,17097,jpeg,0.058362722396850586
1778644522.9210598,6.692140340805054,127,17098,jpeg,0.04436755180358887
1778644522.968151,6.739231586456299,128,17094,jpeg,0.04709124565124512
1778644523.0221133,6.793193817138672,129,17104,jpeg,0.05396223068237305
1778644523.0740793,6.8451597690582275,130,17132,jpeg,0.051965951919555664
1778644523.1200805,6.89116096496582,131,17140,jpeg,0.04600119590759277
1778644523.170701,6.941781520843506,132,17108,jpeg,0.05062055587768555
1778644523.218345,6.989425420761108,133,17100,jpeg,0.04764389991760254
1778644523.2729516,7.044032096862793,134,17113,jpeg,0.05460667610168457
1778644523.3194065,7.090487003326416,135,17058,jpeg,0.04645490646362305
1778644523.3718731,7.142953634262085,136,17078,jpeg,0.052466630935668945
1778644523.4181645,7.189244985580444,137,17083,jpeg,0.046291351318359375
