timestamp,elapsed_sec,seq,linear_x,angular_z,dt_since_previous_sec
1778644517.29451,1.0655903816223145,1,0.0,0.0,
1778644517.2952735,1.0663540363311768,2,0.0,0.0,0.0007636547088623047
1778644517.3363688,1.1074492931365967,3,0.0,0.0,0.04109525680541992
1778644517.3888223,1.159902811050415,4,0.0,0.0,0.05245351791381836
1778644517.4305096,1.2015900611877441,5,0.0,0.0,0.0416872501373291
1778644517.4828355,1.2539160251617432,6,0.0,0.0,0.05232596397399902
1778644517.5354905,1.3065710067749023,7,0.0,0.0,0.05265498161315918
1778644517.5879838,1.3590643405914307,8,0.0,0.0,0.05249333381652832
1778644517.6301165,1.4011969566345215,9,0.0,0.0,0.04213261604309082
1778644517.6825778,1.4536583423614502,10,0.0,0.0,0.05246138572692871
1778644517.7350042,1.506084680557251,11,0.0,0.0,0.05242633819580078
1778644517.7892282,1.5603086948394775,12,0.0,0.0,0.05422401428222656
1778644517.840033,1.6111135482788086,13,0.0,0.0,0.050804853439331055
1778644517.8822982,1.6533787250518799,14,0.0,0.0,0.04226517677307129
1778644517.9347117,1.7057921886444092,15,0.0,0.0,0.0524134635925293
1778644517.9876008,1.758681297302246,16,0.0,0.0,0.052889108657836914
1778644518.0331001,1.80418062210083,17,0.0,0.0,0.045499324798583984
1778644518.0844135,1.8554940223693848,18,0.0,0.0,0.05131340026855469
1778644518.1367831,1.9078636169433594,19,0.0,0.0,0.05236959457397461
1778644518.1888516,1.9599320888519287,20,0.0,0.0,0.052068471908569336
1778644518.2303417,2.001422166824341,21,0.0,0.0,0.04149007797241211
1778644518.2826123,2.0536928176879883,22,0.0,0.0,0.05227065086364746
1778644518.334986,2.1060664653778076,23,0.0,0.0,0.052373647689819336
1778644518.3879197,2.1590001583099365,24,0.0,0.0,0.052933692932128906
1778644518.430713,2.2017934322357178,25,0.0,0.0,0.04279327392578125
1778644518.4830968,2.2541773319244385,26,0.0,0.0,0.0523838996887207
1778644518.5358002,2.3068807125091553,27,0.0,0.0,0.0527033805847168
1778644518.5887823,2.359862804412842,28,0.0,0.0,0.05298209190368652
1778644518.6305625,2.4016430377960205,29,0.0,0.0,0.04178023338317871
1778644518.6827092,2.453789710998535,30,0.0,0.0,0.05214667320251465
1778644518.7353442,2.50642466545105,31,0.0,0.0,0.05263495445251465
1778644518.7879934,2.5590739250183105,32,0.0,0.0,0.05264925956726074
1778644518.829781,2.6008615493774414,33,0.0,0.0,0.04178762435913086
1778644518.8821223,2.653202772140503,34,0.0,0.0,0.05234122276306152
1778644518.9343798,2.7054603099823,35,0.0,0.0,0.052257537841796875
1778644518.989562,2.7606425285339355,36,0.0,0.0,0.05518221855163574
1778644519.0394092,2.8104896545410156,37,0.0,0.0,0.04984712600708008
1778644519.081203,2.852283477783203,38,0.0,0.0,0.0417938232421875
1778644519.1337025,2.904783010482788,39,0.0,0.0,0.05249953269958496
1778644519.1862886,2.957369089126587,40,0.0,0.0,0.05258607864379883
1778644519.2388062,3.0098867416381836,41,0.0,0.0,0.05251765251159668
1778644519.281032,3.052112579345703,42,0.0,0.0,0.04222583770751953
1778644519.3337252,3.1048057079315186,43,0.0,0.0,0.05269312858581543
1778644519.386944,3.158024549484253,44,0.0,0.0,0.053218841552734375
1778644519.4395974,3.2106778621673584,45,0.0,0.0,0.05265331268310547
1778644519.4817495,3.2528300285339355,46,0.0,0.0,0.04215216636657715
1778644519.5344172,3.305497646331787,47,0.0,0.0,0.05266761779785156
1778644519.5876594,3.3587398529052734,48,0.0,0.0,0.05324220657348633
1778644519.6298842,3.4009647369384766,49,0.0,0.0,0.042224884033203125
1778644519.6824667,3.453547239303589,50,0.0,0.0,0.052582502365112305
1778644519.735044,3.506124496459961,51,0.0,0.0,0.05257725715637207
1778644519.787395,3.5584754943847656,52,0.0,0.0,0.05235099792480469
1778644519.8396642,3.6107447147369385,53,0.0,0.0,0.05226922035217285
1778644519.8810704,3.652150869369507,54,0.0,0.0,0.04140615463256836
1778644519.9332476,3.7043280601501465,55,0.0,0.0,0.05217719078063965
1778644519.9853816,3.7564620971679688,56,0.0,0.0,0.052134037017822266
1778644520.0374558,3.8085362911224365,57,0.0,0.0,0.05207419395446777
1778644520.0796418,3.850722312927246,58,0.0,0.0,0.04218602180480957
1778644520.1323838,3.9034643173217773,59,0.0,0.0,0.05274200439453125
1778644520.1856103,3.956690788269043,60,0.0,0.0,0.053226470947265625
1778644520.23827,4.009350538253784,61,0.0,0.0,0.05265974998474121
1778644520.2806141,4.051694631576538,62,0.0,0.0,0.042344093322753906
1778644520.3334591,4.104539632797241,63,0.0,0.0,0.052845001220703125
1778644520.3858178,4.156898260116577,64,0.0,0.0,0.05235862731933594
1778644520.438669,4.209749460220337,65,0.0,0.0,0.052851200103759766
1778644520.480589,4.251669406890869,66,0.0,0.0,0.04191994667053223
1778644520.5335221,4.30460262298584,67,0.0,0.0,0.0529332160949707
1778644520.5865912,4.357671737670898,68,0.0,0.0,0.053069114685058594
1778644520.639009,4.410089492797852,69,0.0,0.0,0.052417755126953125
1778644520.6809196,4.452000141143799,70,0.0,0.0,0.041910648345947266
1778644520.7333534,4.504433870315552,71,0.0,0.0,0.05243372917175293
1778644520.786633,4.557713508605957,72,0.0,0.0,0.05327963829040527
1778644520.8390281,4.6101086139678955,73,0.0,0.0,0.05239510536193848
1778644520.8818235,4.652904033660889,74,0.0,0.0,0.042795419692993164
1778644520.9334846,4.704565048217773,75,0.0,0.0,0.051661014556884766
1778644520.9858181,4.756898641586304,76,0.0,0.0,0.05233359336853027
1778644521.0383353,4.809415817260742,77,0.0,0.0,0.05251717567443848
1778644521.080162,4.851242542266846,78,0.0,0.0,0.041826725006103516
1778644521.1326373,4.903717756271362,79,0.0,0.0,0.0524752140045166
1778644521.1851985,4.956279039382935,80,0.0,0.0,0.052561283111572266
1778644521.238017,5.009097576141357,81,0.0,0.0,0.05281853675842285
1778644521.2803252,5.051405668258667,82,0.0,0.0,0.04230809211730957
1778644521.3339229,5.105003356933594,83,0.0,0.0,0.05359768867492676
1778644521.385791,5.156871557235718,84,0.0,0.0,0.05186820030212402
1778644521.4384634,5.209543943405151,85,0.0,0.0,0.052672386169433594
1778644521.480785,5.251865386962891,86,0.0,0.0,0.04232144355773926
1778644521.5337977,5.304878234863281,87,0.0,0.0,0.053012847900390625
1778644521.5873046,5.35838508605957,88,0.0,0.0,0.05350685119628906
1778644521.6398387,5.410919189453125,89,0.0,0.0,0.05253410339355469
1778644521.6817005,5.4527809619903564,90,0.0,0.0,0.041861772537231445
1778644521.733995,5.505075454711914,91,0.0,0.0,0.05229449272155762
1778644521.7860382,5.557118654251099,92,0.0,0.0,0.05204319953918457
1778644521.8382108,5.609291315078735,93,0.0,0.0,0.05217266082763672
