variable,count,mean,median,std,min,max,p95,p99
voltage,36576,10.692499449507562,10.68000030517578,0.09899832359091602,10.279999732971191,11.0600004196167,10.869999885559082,10.920000076293944
current,36576,0.6254776349014274,0.6100000143051147,0.13364918393475347,-0.4000000059604645,1.940000057220459,0.8399999737739563,1.0
power,36576,6.685098153637797,6.5,1.4158769779873261,-4.380000114440918,20.309999465942383,8.932500123977661,10.582499980926515
percentage,36576,46.998670967127914,46.650001525878906,2.743578691202089,35.650001525878906,57.20000076293945,51.93000030517578,53.310001373291016
pcb_temp,36576,52.406316668759914,52.43999862670898,0.10975598738910684,52.060001373291016,52.720001220703125,52.58000183105469,52.619998931884766
cpu_temp,36576,72.48209593677771,72.69999694824219,0.841162791788047,68.30000305175781,75.44999694824219,73.80000305175781,74.3499984741211
robot_server_ping,36576,141.57070019322327,140.94499969482422,4.705177720742645,137.1199951171875,395.4700012207031,146.24000549316406,152.9175033569336
client_server_ping,36576,84.5527378427075,75.13999938964844,23.37514327776229,58.72999954223633,500.510009765625,115.86250114440918,206.63750076293945
