metric,value
udp_rx_rate_hz,45.15766665078902
telemetry_rx_rate_hz_driver,19.303243889696777
video_rx_rate_hz_driver,19.994611109084204
audio_rx_rate_hz_driver,5.858727154409001
udp_unknown_ratio,0.0
udp_timeout_rate_hz,0.006778109993994402
udp_recv_error_rate_hz,0.0
udp_command_send_error_rate_hz,0.0
