metric,value
udp_rx_rate_hz,45.31134039345943
telemetry_rx_rate_hz_driver,19.389929046107017
video_rx_rate_hz_driver,20.04765847624245
audio_rx_rate_hz_driver,5.872116728248931
udp_unknown_ratio,0.0
udp_timeout_rate_hz,0.0016361428610334162
udp_recv_error_rate_hz,0.0
udp_command_send_error_rate_hz,0.0
