metric,value
udp_rx_rate_hz,44.27291054733876
telemetry_rx_rate_hz_driver,18.865589684972445
video_rx_rate_hz_driver,19.649181022093487
audio_rx_rate_hz_driver,5.756997578848457
udp_unknown_ratio,0.0
udp_timeout_rate_hz,0.09252317537435022
udp_recv_error_rate_hz,0.0
udp_command_send_error_rate_hz,0.0
