variable,count,mean,median,std,min,max,p95,p99
voltage,6069,10.955717567950462,10.960000038146973,0.07233166801073333,10.609999656677246,11.210000038146973,11.0600004196167,11.09000015258789
current,6069,0.638342394998236,0.6200000047683716,0.14866696530396828,-0.5,1.830000042915344,0.8600000143051147,1.0732000494003266
power,6069,6.989569945725239,6.820000171661377,1.6091749429545144,-5.519999980926514,19.729999542236328,9.359999656677246,11.763200302124021
percentage,6069,54.30796665248849,54.52000045776367,2.0055694581977113,44.79999923706055,61.36000061035156,57.290000915527344,57.93999862670898
pcb_temp,6069,51.93635974807978,51.970001220703125,0.0769404177191148,51.68000030517578,52.20000076293945,52.060001373291016,52.11000061035156
cpu_temp,6069,71.66805910219527,71.5999984741211,0.8420767041159378,68.8499984741211,74.3499984741211,73.25,73.25
robot_server_ping,6069,141.51632224796512,141.08999633789062,2.473696578701658,138.1699981689453,199.75999450683597,145.66000366210938,148.32640380859374
client_server_ping,6069,83.69057333860273,73.83000183105469,22.426925642830806,62.81999969482422,242.4900054931641,114.87599945068358,212.9055999755857
