timestamp,elapsed_sec,seq,payload_size_bytes,format,dt_since_previous_sec
1778636077.8055055,324.5830636024475,6487,14666,jpeg,0.05311751365661621
1778636077.850844,324.6284019947052,6488,14648,jpeg,0.04533839225769043
1778636077.9034615,324.68101954460144,6489,14652,jpeg,0.052617549896240234
1778636077.9587781,324.7363362312317,6490,14672,jpeg,0.05531668663024902
1778636078.0004518,324.77800989151,6491,14658,jpeg,0.04167366027832031
1778636078.0461168,324.82367491722107,6492,14658,jpeg,0.04566502571105957
1778636078.097479,324.87503719329834,6493,14646,jpeg,0.05136227607727051
1778636078.1477065,324.9252645969391,6494,14654,jpeg,0.05022740364074707
1778636078.1960785,324.97363662719727,6495,14624,jpeg,0.04837203025817871
1778636078.2488456,325.0264036655426,6496,14628,jpeg,0.052767038345336914
1778636078.3035736,325.08113169670105,6497,14625,jpeg,0.054728031158447266
1778636078.3475168,325.12507486343384,6498,14635,jpeg,0.043943166732788086
1778636078.397424,325.17498207092285,6499,14634,jpeg,0.04990720748901367
1778636078.4460237,325.2235817909241,6500,14683,jpeg,0.0485997200012207
1778636078.4961782,325.2737362384796,6501,14639,jpeg,0.05015444755554199
1778636078.5493138,325.32687187194824,6502,14664,jpeg,0.05313563346862793
1778636078.6013558,325.37891387939453,6503,14640,jpeg,0.05204200744628906
1778636078.6481776,325.4257357120514,6504,14621,jpeg,0.04682183265686035
1778636078.7026258,325.480183839798,6505,14596,jpeg,0.05444812774658203
1778636078.7475963,325.5251543521881,6506,14572,jpeg,0.04497051239013672
1778636078.7969089,325.57446694374084,6507,14530,jpeg,0.049312591552734375
1778636078.846892,325.6244502067566,6508,14535,jpeg,0.04998326301574707
1778636078.896565,325.67412304878235,6509,14543,jpeg,0.049672842025756836
1778636078.9481978,325.7257559299469,6510,14552,jpeg,0.05163288116455078
1778636078.9968867,325.7744448184967,6511,14553,jpeg,0.04868888854980469
1778636079.0450864,325.8226444721222,6512,14534,jpeg,0.04819965362548828
1778636079.0997937,325.87735176086426,6513,14580,jpeg,0.05470728874206543
1778636079.147022,325.9245800971985,6514,14563,jpeg,0.047228336334228516
1778636079.1969283,325.9744863510132,6515,14575,jpeg,0.049906253814697266
1778636079.2498384,326.027396440506,6516,14591,jpeg,0.05291008949279785
1778636079.2975664,326.075124502182,6517,14585,jpeg,0.04772806167602539
1778636079.3517284,326.12928652763367,6518,14569,jpeg,0.054162025451660156
1778636079.4015248,326.1790828704834,6519,14541,jpeg,0.049796342849731445
1778636079.453489,326.2310471534729,6520,14564,jpeg,0.05196428298950195
1778636079.4955528,326.27311086654663,6521,14530,jpeg,0.04206371307373047
1778636079.545589,326.32314705848694,6522,14530,jpeg,0.05003619194030762
1778636079.6014667,326.3790247440338,6523,14549,jpeg,0.055877685546875
1778636079.650503,326.42806100845337,6524,14517,jpeg,0.049036264419555664
1778636079.7525687,326.53012681007385,6525,14439,jpeg,0.1020658016204834
1778636079.8097427,326.5873007774353,6526,14447,jpeg,0.057173967361450195
1778636079.85853,326.6360881328583,6527,14290,jpeg,0.04878735542297363
1778636079.8989568,326.6765148639679,6528,14155,jpeg,0.04042673110961914
1778636079.948224,326.7257821559906,6529,14234,jpeg,0.04926729202270508
1778636080.0007079,326.77826595306396,6530,14275,jpeg,0.05248379707336426
1778636080.049455,326.82701301574707,6531,14299,jpeg,0.04874706268310547
1778636080.100921,326.87847900390625,6532,14345,jpeg,0.05146598815917969
1778636080.14592,326.9234781265259,6533,14275,jpeg,0.044999122619628906
1778636080.1985729,326.9761309623718,6534,13689,jpeg,0.052652835845947266
1778636080.2474296,327.0249876976013,6535,14183,jpeg,0.04885673522949219
1778636080.2967958,327.07435393333435,6536,14055,jpeg,0.04936623573303223
1778636080.3478105,327.1253685951233,6537,13882,jpeg,0.05101466178894043
1778636080.3994977,327.1770558357239,6538,14144,jpeg,0.05168724060058594
1778636080.446723,327.2242810726166,6539,13656,jpeg,0.047225236892700195
1778636080.4971323,327.2746903896332,6540,14023,jpeg,0.05040931701660156
1778636080.5449295,327.32248759269714,6541,13901,jpeg,0.047797203063964844
1778636080.594809,327.372367143631,6542,13935,jpeg,0.04987955093383789
1778636080.6490319,327.4265899658203,6543,13937,jpeg,0.054222822189331055
1778636080.7012064,327.4787645339966,6544,14177,jpeg,0.05217456817626953
1778636080.7496734,327.52723145484924,6545,14478,jpeg,0.04846692085266113
1778636080.803462,327.58102011680603,6546,14656,jpeg,0.05378866195678711
1778636080.845286,327.6228439807892,6547,14623,jpeg,0.0418238639831543
1778636080.900734,327.6782920360565,6548,14520,jpeg,0.055448055267333984
1778636080.9465277,327.7240858078003,6549,14611,jpeg,0.045793771743774414
1778636080.9957364,327.77329444885254,6550,14739,jpeg,0.049208641052246094
1778636081.0459216,327.8234796524048,6551,14756,jpeg,0.050185203552246094
1778636081.0978136,327.8753716945648,6552,14783,jpeg,0.05189204216003418
1778636081.1496956,327.92725372314453,6553,14775,jpeg,0.051882028579711914
1778636081.201564,327.97912216186523,6554,14789,jpeg,0.051868438720703125
1778636081.2529588,328.03051686286926,6555,14823,jpeg,0.05139470100402832
1778636081.2976868,328.07524490356445,6556,14815,jpeg,0.04472804069519043
1778636081.347054,328.1246120929718,6557,14799,jpeg,0.04936718940734863
1778636081.3999062,328.1774642467499,6558,14841,jpeg,0.05285215377807617
1778636081.4458828,328.2234408855438,6559,14798,jpeg,0.04597663879394531
1778636081.5014346,328.27899265289307,6560,14772,jpeg,0.055551767349243164
1778636081.5491064,328.3266644477844,6561,14747,jpeg,0.04767179489135742
1778636081.5954378,328.3729958534241,6562,14750,jpeg,0.04633140563964844
1778636081.6464124,328.4239704608917,6563,14772,jpeg,0.05097460746765137
1778636081.6984751,328.4760332107544,6564,14767,jpeg,0.0520627498626709
1778636081.7478113,328.52536940574646,6565,14787,jpeg,0.04933619499206543
1778636081.7986636,328.57622170448303,6566,14772,jpeg,0.050852298736572266
1778636081.847516,328.6250741481781,6567,14765,jpeg,0.04885244369506836
1778636081.9038723,328.68143033981323,6568,14568,jpeg,0.056356191635131836
1778636081.9474058,328.7249639034271,6569,14466,jpeg,0.0435335636138916
1778636082.0042417,328.7817997932434,6570,14458,jpeg,0.05683588981628418
1778636082.0473485,328.8249065876007,6571,14441,jpeg,0.043106794357299805
1778636082.0963063,328.87386441230774,6572,14429,jpeg,0.04895782470703125
1778636082.148967,328.9265251159668,6573,14410,jpeg,0.05266070365905762
1778636082.200296,328.977854013443,6574,14411,jpeg,0.05132889747619629
1778636082.2508218,329.0283799171448,6575,14431,jpeg,0.05052590370178223
1778636082.2983258,329.07588386535645,6576,14461,jpeg,0.04750394821166992
1778636082.3482678,329.125825881958,6577,14481,jpeg,0.0499420166015625
1778636082.3948538,329.17241191864014,6578,14491,jpeg,0.046586036682128906
1778636082.4481332,329.22569131851196,6579,14495,jpeg,0.05327939987182617
1778636082.49689,329.2744481563568,6580,14491,jpeg,0.04875683784484863
1778636082.5454288,329.3229868412018,6581,14457,jpeg,0.0485386848449707
1778636082.5997546,329.3773126602173,6582,14462,jpeg,0.05432581901550293
1778636082.649083,329.42664098739624,6583,14453,jpeg,0.04932832717895508
1778636082.6975899,329.4751479625702,6584,14470,jpeg,0.048506975173950195
1778636082.749759,329.52731704711914,6585,14486,jpeg,0.052169084548950195
1778636082.7979093,329.57546734809875,6586,14533,jpeg,0.04815030097961426
1778636082.8460612,329.6236193180084,6587,14495,jpeg,0.04815196990966797
1778636082.8994741,329.67703223228455,6588,14489,jpeg,0.05341291427612305
1778636082.948681,329.72623920440674,6589,14485,jpeg,0.04920697212219238
1778636083.0024047,329.77996277809143,6590,14530,jpeg,0.05372357368469238
1778636083.048608,329.8261661529541,6591,14492,jpeg,0.0462033748626709
1778636083.0987315,329.87628960609436,6592,14516,jpeg,0.05012345314025879
1778636083.1462524,329.92381048202515,6593,14504,jpeg,0.04752087593078613
1778636083.2021797,329.9797377586365,6594,14510,jpeg,0.055927276611328125
1778636083.2479913,330.0255494117737,6595,14536,jpeg,0.04581165313720703
1778636083.2978628,330.07542085647583,6596,14526,jpeg,0.04987144470214844
1778636083.3466516,330.1242096424103,6597,14523,jpeg,0.04878878593444824
1778636083.4006903,330.17824840545654,6598,14457,jpeg,0.05403876304626465
1778636083.4468389,330.224396944046,6599,14210,jpeg,0.04614853858947754
1778636083.497626,330.2751841545105,6600,14172,jpeg,0.05078721046447754
1778636083.5522594,330.32981753349304,6601,14319,jpeg,0.054633378982543945
1778636083.597649,330.37520718574524,6602,14492,jpeg,0.045389652252197266
1778636083.6528208,330.4303789138794,6603,14625,jpeg,0.05517172813415527
1778636083.6948383,330.4723963737488,6604,14660,jpeg,0.042017459869384766
1778636083.7464137,330.52397179603577,6605,14746,jpeg,0.051575422286987305
1778636083.800323,330.5778810977936,6606,14807,jpeg,0.0539093017578125
1778636083.8487446,330.6263027191162,6607,14887,jpeg,0.048421621322631836
1778636083.895776,330.6733341217041,6608,14872,jpeg,0.047031402587890625
1778636083.9500473,330.727605342865,6609,14893,jpeg,0.05427122116088867
1778636083.9983275,330.7758855819702,6610,14866,jpeg,0.04828023910522461
1778636084.0555737,330.83313179016113,6611,14872,jpeg,0.05724620819091797
1778636084.0997577,330.8773157596588,6612,14881,jpeg,0.044183969497680664
1778636084.1485486,330.9261066913605,6613,14839,jpeg,0.048790931701660156
1778636084.2013857,330.97894382476807,6614,14854,jpeg,0.05283713340759277
1778636084.2492993,331.02685737609863,6615,14865,jpeg,0.047913551330566406
1778636084.3016112,331.07916927337646,6616,14880,jpeg,0.05231189727783203
1778636084.3506336,331.12819170951843,6617,14885,jpeg,0.04902243614196777
1778636084.4063892,331.1839473247528,6618,14885,jpeg,0.055755615234375
