timestamp,elapsed_sec,seq,payload_size_bytes,field_count,keys_preview,dt_since_previous_sec,raw_json
1778635755.2598407,2.0373988151550293,21,370,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09999775886535645,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018236109],""rotation"":[-0.406809777],""mag_x"":[-5168],""mag_y"":[-863],""mag_z"":[-2452],""volts"":[12.60767575],""amps"":[0.563852539],""pcb_temp"":[24.29470634],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635755150.598,""robot_server_ping"":147.830078125,""client_server_ping"":89.83740234375}"
1778635755.3597937,2.1373517513275146,22,374,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09995293617248535,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018256475],""rotation"":[-0.407302991],""mag_x"":[-5163],""mag_y"":[-845],""mag_z"":[-2445],""volts"":[12.56771481],""amps"":[0.570083008],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635755251.6306,""robot_server_ping"":140.61181640625,""client_server_ping"":60.025634765625}"
1778635755.4598944,2.237452507019043,23,373,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10010075569152832,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018371367],""rotation"":[-0.4077469],""mag_x"":[-5188],""mag_y"":[-856],""mag_z"":[-2465],""volts"":[12.71756833],""amps"":[0.322421875],""pcb_temp"":[24.10647011],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635755364.9243,""robot_server_ping"":143.619873046875,""client_server_ping"":62.491943359375}"
1778635755.5598555,2.3374135494232178,24,373,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.0999610424041748,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018359181],""rotation"":[-0.408194736],""mag_x"":[-5171],""mag_y"":[-842],""mag_z"":[-2437],""volts"":[12.63764645],""amps"":[0.401860352],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635755468.6377,""robot_server_ping"":143.4482421875,""client_server_ping"":97.073974609375}"
1778635755.6605823,2.438140392303467,25,371,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10072684288024902,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.01839614],""rotation"":[-0.408697442],""mag_x"":[-5191],""mag_y"":[-858],""mag_z"":[-2455],""volts"":[12.62765622],""amps"":[0.429897461],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":44.1,""absolute_ping_millis"":1778635755572.8928,""robot_server_ping"":142.170654296875,""client_server_ping"":58.0126953125}"
1778635755.7595654,2.537123441696167,26,370,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.0989830493927002,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.01837784],""rotation"":[-0.408932221],""mag_x"":[-5202],""mag_y"":[-845],""mag_z"":[-2452],""volts"":[12.51110349],""amps"":[0.342670898],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635755622.204,""robot_server_ping"":142.37060546875,""client_server_ping"":58.0126953125}"
1778635755.8596215,2.6371796131134033,27,372,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10005617141723633,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.01842983],""rotation"":[-0.409557959],""mag_x"":[-5166],""mag_y"":[-850],""mag_z"":[-2430],""volts"":[12.60434567],""amps"":[0.445473633],""pcb_temp"":[24.10647011],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635755736.188,""robot_server_ping"":140.729736328125,""client_server_ping"":86.18701171875}"
1778635755.959639,2.737197160720825,28,374,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10001754760742188,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018537191],""rotation"":[-0.410041829],""mag_x"":[-5183],""mag_y"":[-847],""mag_z"":[-2455],""volts"":[12.70424802],""amps"":[0.353574219],""pcb_temp"":[24.15353012],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635755835.6497,""robot_server_ping"":139.015380859375,""client_server_ping"":71.27392578125}"
1778635756.0600128,2.837570905685425,29,375,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10037374496459961,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018589715],""rotation"":[-0.410447072],""mag_x"":[-5173],""mag_y"":[-845],""mag_z"":[-2432],""volts"":[12.60767575],""amps"":[0.462607422],""pcb_temp"":[24.24764633],""follow_mode"":false,""cpu_temp"":45.75,""absolute_ping_millis"":1778635755940.5857,""robot_server_ping"":142.362548828125,""client_server_ping"":56.928466796875}"
1778635756.159798,2.9373559951782227,30,367,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09978508949279785,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018747919],""rotation"":[-0.410949783],""mag_x"":[-5188],""mag_y"":[-847],""mag_z"":[-2437],""volts"":[12.46448239],""amps"":[0.501547852],""pcb_temp"":[24.10647011],""follow_mode"":false,""cpu_temp"":45.75,""absolute_ping_millis"":1778635756040.0938,""robot_server_ping"":139.3125,""client_server_ping"":62.771240234375}"
1778635756.2598007,3.0373587608337402,31,374,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10000276565551758,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018755196],""rotation"":[-0.411393045],""mag_x"":[-5198],""mag_y"":[-856],""mag_z"":[-2435],""volts"":[12.62099606],""amps"":[0.521796875],""pcb_temp"":[24.15353012],""follow_mode"":false,""cpu_temp"":45.2,""absolute_ping_millis"":1778635756141.1921,""robot_server_ping"":142.909423828125,""client_server_ping"":53.875732421875}"
1778635756.3594418,3.1369998455047607,32,374,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09964108467102051,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018744252],""rotation"":[-0.411879584],""mag_x"":[-5181],""mag_y"":[-850],""mag_z"":[-2460],""volts"":[12.57437497],""amps"":[0.442358398],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":44.1,""absolute_ping_millis"":1778635756243.7842,""robot_server_ping"":139.281982421875,""client_server_ping"":58.457275390625}"
1778635756.4597518,3.2373099327087402,33,375,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10031008720397949,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018779411],""rotation"":[-0.412237681],""mag_x"":[-5183],""mag_y"":[-861],""mag_z"":[-2422],""volts"":[12.54440427],""amps"":[0.549833984],""pcb_temp"":[24.10647011],""follow_mode"":false,""cpu_temp"":45.2,""absolute_ping_millis"":1778635756347.0813,""robot_server_ping"":139.598388671875,""client_server_ping"":103.577392578125}"
1778635756.559772,3.3373301029205322,34,371,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10002017021179199,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018702125],""rotation"":[-0.412721992],""mag_x"":[-5173],""mag_y"":[-852],""mag_z"":[-2440],""volts"":[12.58769528],""amps"":[0.524912109],""pcb_temp"":[24.29470634],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635756447.3362,""robot_server_ping"":142.888427734375,""client_server_ping"":73.73828125}"
1778635756.6599343,3.4374923706054688,35,375,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10016226768493652,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018753858],""rotation"":[-0.413126337],""mag_x"":[-5181],""mag_y"":[-852],""mag_z"":[-2460],""volts"":[12.59435544],""amps"":[0.451704102],""pcb_temp"":[24.15353012],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635756550.3193,""robot_server_ping"":144.889404296875,""client_server_ping"":55.471435546875}"
1778635756.7598794,3.5374374389648438,36,375,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.099945068359375,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018778871],""rotation"":[-0.413569598],""mag_x"":[-5168],""mag_y"":[-832],""mag_z"":[-2437],""volts"":[12.66761716],""amps"":[0.372265625],""pcb_temp"":[24.24764633],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635756657.9565,""robot_server_ping"":139.52490234375,""client_server_ping"":102.295654296875}"
1778635756.859612,3.6371700763702393,37,373,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09973263740539551,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018812062],""rotation"":[-0.413969546],""mag_x"":[-5193],""mag_y"":[-856],""mag_z"":[-2465],""volts"":[12.62099606],""amps"":[0.451704102],""pcb_temp"":[24.24764633],""follow_mode"":false,""cpu_temp"":44.1,""absolute_ping_millis"":1778635756763.6348,""robot_server_ping"":142.14501953125,""client_server_ping"":56.175537109375}"
1778635756.9611275,3.7386856079101562,38,369,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10151553153991699,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018914656],""rotation"":[-0.414454807],""mag_x"":[-5193],""mag_y"":[-853],""mag_z"":[-2442],""volts"":[12.66428708],""amps"":[0.330209961],""pcb_temp"":[24.10647011],""follow_mode"":false,""cpu_temp"":44.1,""absolute_ping_millis"":1778635756868.6143,""robot_server_ping"":142.345703125,""client_server_ping"":60.6728515625}"
1778635757.0596652,3.8372232913970947,39,372,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09853768348693848,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018928231],""rotation"":[-0.414709199],""mag_x"":[-5173],""mag_y"":[-856],""mag_z"":[-2450],""volts"":[12.62765622],""amps"":[0.367592773],""pcb_temp"":[24.24764633],""follow_mode"":false,""cpu_temp"":44.1,""absolute_ping_millis"":1778635756921.467,""robot_server_ping"":144.178955078125,""client_server_ping"":89.32470703125}"
1778635757.1596742,3.937232255935669,40,373,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10000896453857422,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.018999492],""rotation"":[-0.415138307],""mag_x"":[-5201],""mag_y"":[-853],""mag_z"":[-2470],""volts"":[12.74087888],""amps"":[0.322421875],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":44.1,""absolute_ping_millis"":1778635757026.8965,""robot_server_ping"":141.596923828125,""client_server_ping"":60.92822265625}"
1778635757.2600667,4.037624835968018,41,371,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10039258003234863,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.019130214],""rotation"":[-0.415588917],""mag_x"":[-5168],""mag_y"":[-852],""mag_z"":[-2460],""volts"":[12.66428708],""amps"":[0.364477539],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":44.65,""absolute_ping_millis"":1778635757128.8477,""robot_server_ping"":142.29296875,""client_server_ping"":57.436279296875}"
1778635757.3596609,4.137218952178955,42,369,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.0995941162109375,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.01913835],""rotation"":[-0.416099351],""mag_x"":[-5171],""mag_y"":[-847],""mag_z"":[-2440],""volts"":[12.59102536],""amps"":[0.529584961],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":45.2,""absolute_ping_millis"":1778635757241.3188,""robot_server_ping"":139.482421875,""client_server_ping"":91.78857421875}"
1778635757.4596891,4.2372472286224365,43,373,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10002827644348145,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.019159901],""rotation"":[-0.416605736],""mag_x"":[-5176],""mag_y"":[-858],""mag_z"":[-2457],""volts"":[12.62765622],""amps"":[0.44703125],""pcb_temp"":[24.15353012],""follow_mode"":false,""cpu_temp"":45.2,""absolute_ping_millis"":1778635757337.3066,""robot_server_ping"":139.862060546875,""client_server_ping"":69.036376953125}"
1778635757.5599043,4.337462425231934,44,373,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10021519660949707,"{""m1"":[0],""m2"":[0],""button"":[0],""local_controller"":[false],""pitch"":[0.019166774],""rotation"":[-0.417119399],""mag_x"":[-5191],""mag_y"":[-847],""mag_z"":[-2455],""volts"":[12.56438474],""amps"":[0.481298828],""pcb_temp"":[24.20058823],""follow_mode"":false,""cpu_temp"":45.2,""absolute_ping_millis"":1778635757445.8604,""robot_server_ping"":144.816650390625,""client_server_ping"":55.92529296875}"
