timestamp,elapsed_sec,seq,payload_size_bytes,field_count,keys_preview,dt_since_previous_sec,raw_json
1778642047.7799938,11.781280517578125,11,391,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09997057914733887,"{""m1"":[54.09123054],""m2"":[54.93016464],""button"":[0],""local_controller"":[false],""pitch"":[0.007243885],""rotation"":[42.4207485],""mag_x"":[-4150],""mag_y"":[-585],""mag_z"":[-2520],""volts"":[11.41550779],""amps"":[0.545161133],""pcb_temp"":[51.21235275],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642047691.3372,""robot_server_ping"":144.20947265625,""client_server_ping"":90.40966796875}"
1778642047.880106,11.88139271736145,12,389,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.1001121997833252,"{""m1"":[54.0949121],""m2"":[54.93844813],""button"":[0],""local_controller"":[false],""pitch"":[0.065978633],""rotation"":[42.37402801],""mag_x"":[-4181],""mag_y"":[-558],""mag_z"":[-2540],""volts"":[11.34890622],""amps"":[0.580986328],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642047750.1504,""robot_server_ping"":142.458984375,""client_server_ping"":68.35400390625}"
1778642047.9797783,11.981065034866333,13,393,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09967231750488281,"{""m1"":[54.10396258],""m2"":[54.95608891],""button"":[0],""local_controller"":[false],""pitch"":[0.194804815],""rotation"":[42.29201324],""mag_x"":[-4556],""mag_y"":[-505],""mag_z"":[-2563],""volts"":[11.41883786],""amps"":[0.481298828],""pcb_temp"":[51.25941086],""follow_mode"":false,""cpu_temp"":72.7,""absolute_ping_millis"":1778642047855.1687,""robot_server_ping"":146.697509765625,""client_server_ping"":63.271728515625}"
1778642048.0798292,12.081115961074829,14,388,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.1000509262084961,"{""m1"":[54.10795093],""m2"":[54.96621318],""button"":[0],""local_controller"":[false],""pitch"":[0.23980638],""rotation"":[42.23157596],""mag_x"":[-4308],""mag_y"":[-468],""mag_z"":[-2437],""volts"":[11.34890622],""amps"":[0.654194336],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642047957.8613,""robot_server_ping"":141.7578125,""client_server_ping"":61.795654296875}"
1778642048.1799004,12.181187152862549,15,386,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10007119178771973,"{""m1"":[54.10856453],""m2"":[54.97096852],""button"":[0],""local_controller"":[false],""pitch"":[0.220695393],""rotation"":[42.1952227],""mag_x"":[-4250],""mag_y"":[-423],""mag_z"":[-2550],""volts"":[11.43548825],""amps"":[0.498432617],""pcb_temp"":[51.21235275],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642048060.8997,""robot_server_ping"":142.53125,""client_server_ping"":77.136474609375}"
1778642048.2799206,12.28120732307434,16,388,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10002017021179199,"{""m1"":[54.10871792],""m2"":[54.97557047],""button"":[0],""local_controller"":[false],""pitch"":[0.179652452],""rotation"":[42.1530685],""mag_x"":[-4218],""mag_y"":[-426],""mag_z"":[-2522],""volts"":[11.33891599],""amps"":[0.721171875],""pcb_temp"":[51.25941086],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642048163.4546,""robot_server_ping"":144.70166015625,""client_server_ping"":72.107421875}"
1778642048.3800106,12.38129734992981,17,392,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10009002685546875,"{""m1"":[54.12022278],""m2"":[54.98983649],""button"":[0],""local_controller"":[false],""pitch"":[0.215148312],""rotation"":[42.12540339],""mag_x"":[-4227],""mag_y"":[-365],""mag_z"":[-2512],""volts"":[11.35889646],""amps"":[0.769458008],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":73.8,""absolute_ping_millis"":1778642048277.049,""robot_server_ping"":145.92041015625,""client_server_ping"":101.434326171875}"
1778642048.4798117,12.481098413467407,18,389,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09980106353759766,"{""m1"":[54.134182],""m2"":[55.0048695],""button"":[0],""local_controller"":[false],""pitch"":[0.248784973],""rotation"":[42.11710057],""mag_x"":[-4235],""mag_y"":[-355],""mag_z"":[-2495],""volts"":[11.3988574],""amps"":[0.60746582],""pcb_temp"":[51.21235275],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642048365.6895,""robot_server_ping"":139.804443359375,""client_server_ping"":66.829833984375}"
1778642048.5799186,12.581205368041992,19,392,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10010695457458496,"{""m1"":[54.14829463],""m2"":[55.01913552],""button"":[0],""local_controller"":[false],""pitch"":[0.259788967],""rotation"":[42.11919135],""mag_x"":[-4288],""mag_y"":[-302],""mag_z"":[-2505],""volts"":[11.28563474],""amps"":[0.644848633],""pcb_temp"":[51.40058899],""follow_mode"":false,""cpu_temp"":72.7,""absolute_ping_millis"":1778642048472.462,""robot_server_ping"":144.970947265625,""client_server_ping"":63.760498046875}"
1778642048.6799183,12.681205034255981,20,392,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09999966621398926,"{""m1"":[54.16716259],""m2"":[55.03754329],""button"":[0],""local_controller"":[false],""pitch"":[0.289479179],""rotation"":[42.12224038],""mag_x"":[-4237],""mag_y"":[-280],""mag_z"":[-2465],""volts"":[11.15909177],""amps"":[1.042041016],""pcb_temp"":[51.11823654],""follow_mode"":false,""cpu_temp"":72.7,""absolute_ping_millis"":1778642048576.1418,""robot_server_ping"":142.40576171875,""client_server_ping"":67.172119140625}"
