timestamp,elapsed_sec,seq,linear_x,angular_z,dt_since_previous_sec
1778642865.9854925,829.9867792129517,16600,0.0,-1.0,0.04228711128234863
1778642866.0379941,830.0392808914185,16601,0.0,-1.0,0.052501678466796875
1778642866.090477,830.0917637348175,16602,0.0,-1.0,0.05248284339904785
1778642866.1427264,830.1440131664276,16603,0.0,-1.0,0.05224943161010742
1778642866.195897,830.1971838474274,16604,0.0,-1.0,0.05317068099975586
1778642866.2369628,830.238249540329,16605,0.0,-1.0,0.04106569290161133
1778642866.2891805,830.2904672622681,16606,0.0,-1.0,0.052217721939086914
1778642866.342018,830.3433046340942,16607,0.0,-1.0,0.052837371826171875
1778642866.394949,830.396235704422,16608,0.0,-1.0,0.05293107032775879
1778642866.437409,830.4386956691742,16609,0.0,-1.0,0.042459964752197266
1778642866.4904,830.4916868209839,16610,0.0,-1.0,0.05299115180969238
1778642866.54309,830.5443768501282,16611,0.0,-1.0,0.05269002914428711
1778642866.5855277,830.5868144035339,16612,0.0,-1.0,0.04243755340576172
1778642866.6381984,830.6394851207733,16613,0.0,-1.0,0.05267071723937988
1778642866.6907713,830.6920580863953,16614,0.0,-1.0,0.05257296562194824
1778642866.7434425,830.7447292804718,16615,0.0,-1.0,0.052671194076538086
1778642866.7851663,830.7864530086517,16616,0.0,-1.0,0.04172372817993164
1778642866.8379962,830.839282989502,16617,0.0,-1.0,0.05282998085021973
1778642866.8907037,830.8919904232025,16618,0.0,-1.0,0.05270743370056152
1778642866.9435983,830.9448850154877,16619,0.0,-1.0,0.05289459228515625
1778642866.9858236,830.987110376358,16620,0.0,-1.0,0.04222536087036133
1778642867.0387602,831.0400469303131,16621,0.0,-1.0,0.052936553955078125
1778642867.0916393,831.0929260253906,16622,0.0,-1.0,0.05287909507751465
1778642867.1436524,831.1449391841888,16623,0.0,-1.0,0.05201315879821777
1778642867.185367,831.1866538524628,16624,0.0,0.0,0.04171466827392578
1778642867.2379546,831.239241361618,16625,0.0,0.0,0.05258750915527344
1778642867.2903404,831.2916271686554,16626,0.0,0.0,0.052385807037353516
1778642867.3429585,831.3442451953888,16627,0.0,0.0,0.05261802673339844
1778642867.3853178,831.3866045475006,16628,0.0,0.0,0.042359352111816406
1778642867.4380229,831.4393095970154,16629,0.0,0.0,0.05270504951477051
1778642867.4909334,831.4922201633453,16630,0.0,0.0,0.052910566329956055
1778642867.5436468,831.5449335575104,16631,-0.3,0.0,0.05271339416503906
1778642867.5856376,831.5869243144989,16632,-0.3,0.0,0.04199075698852539
1778642867.6387546,831.6400413513184,16633,-0.3,0.0,0.05311703681945801
1778642867.692172,831.6934587955475,16634,-0.3,0.0,0.05341744422912598
1778642867.7454796,831.7467663288116,16635,0.0,0.0,0.053307533264160156
1778642867.7884731,831.7897598743439,16636,0.0,0.0,0.04299354553222656
1778642867.841052,831.8423388004303,16637,0.0,0.0,0.05257892608642578
1778642867.8936539,831.8949406147003,16638,0.0,0.0,0.05260181427001953
1778642867.935816,831.9371027946472,16639,0.0,0.0,0.042162179946899414
1778642867.9884164,831.9897031784058,16640,0.0,0.0,0.05260038375854492
1778642868.0412104,832.0424971580505,16641,-0.3,0.0,0.05279397964477539
1778642868.0940843,832.0953710079193,16642,-0.3,0.0,0.052873849868774414
1778642868.1386144,832.1399011611938,16643,-0.3,0.0,0.04453015327453613
1778642868.1909816,832.192268371582,16644,-0.3,0.0,0.052367210388183594
1778642868.2437103,832.2449970245361,16645,-0.3,0.0,0.05272865295410156
1778642868.2854216,832.28670835495,16646,-0.3,0.0,0.04171133041381836
1778642868.3380554,832.3393421173096,16647,-0.3,0.0,0.05263376235961914
1778642868.391004,832.3922908306122,16648,-0.3,0.0,0.052948713302612305
1778642868.4438534,832.4451401233673,16649,-0.3,0.0,0.05284929275512695
1778642868.4857,832.4869866371155,16650,-0.3,0.0,0.041846513748168945
1778642868.5383596,832.5396463871002,16651,-0.3,0.0,0.05265974998474121
1778642868.591034,832.5923206806183,16652,-0.3,0.0,0.052674293518066406
1778642868.6435764,832.6448631286621,16653,-0.3,0.0,0.05254244804382324
1778642868.6855466,832.6868333816528,16654,-0.3,0.0,0.041970252990722656
1778642868.7382948,832.7395815849304,16655,-0.3,0.0,0.05274820327758789
1778642868.7911582,832.7924449443817,16656,-0.3,0.0,0.052863359451293945
1778642868.84412,832.8454067707062,16657,-0.3,0.0,0.05296182632446289
1778642868.886327,832.887613773346,16658,0.0,0.0,0.04220700263977051
1778642868.9386241,832.9399108886719,16659,0.0,0.0,0.052297115325927734
1778642868.991497,832.9927837848663,16660,0.0,1.0,0.05287289619445801
1778642869.0440946,833.0453813076019,16661,0.0,1.0,0.0525975227355957
1778642869.0861955,833.087482213974,16662,0.0,1.0,0.04210090637207031
1778642869.1389081,833.1401948928833,16663,0.0,1.0,0.05271267890930176
1778642869.1917648,833.1930515766144,16664,0.0,0.0,0.0528566837310791
1778642869.2440128,833.245299577713,16665,0.0,0.0,0.05224800109863281
1778642869.2859077,833.2871944904327,16666,0.0,0.0,0.04189491271972656
1778642869.338635,833.3399217128754,16667,0.0,0.0,0.05272722244262695
1778642869.3919349,833.393221616745,16668,0.0,0.0,0.053299903869628906
1778642869.444426,833.4457128047943,16669,0.0,0.0,0.052491188049316406
1778642869.4865994,833.4878861904144,16670,0.0,1.0,0.04217338562011719
1778642869.5392776,833.5405642986298,16671,0.0,1.0,0.05267810821533203
1778642869.5917535,833.59304022789,16672,0.0,1.0,0.052475929260253906
1778642869.6449811,833.6462678909302,16673,0.0,1.0,0.05322766304016113
1778642869.6875155,833.688802242279,16674,0.0,1.0,0.04253435134887695
1778642869.739121,833.740407705307,16675,0.0,1.0,0.0516054630279541
1778642869.7914655,833.7927522659302,16676,0.0,1.0,0.052344560623168945
1778642869.8440478,833.8453345298767,16677,0.0,1.0,0.0525822639465332
1778642869.886946,833.8882327079773,16678,0.0,1.0,0.04289817810058594
1778642869.9402707,833.9415574073792,16679,0.0,1.0,0.05332469940185547
1778642869.993895,833.9951817989349,16680,0.0,1.0,0.05362439155578613
1778642870.0364769,834.037763595581,16681,0.0,1.0,0.042581796646118164
1778642870.0888934,834.0901801586151,16682,0.0,1.0,0.05241656303405762
1778642870.1412418,834.1425285339355,16683,0.0,1.0,0.05234837532043457
1778642870.1941745,834.1954612731934,16684,0.0,1.0,0.0529327392578125
1778642870.2358816,834.2371683120728,16685,0.0,1.0,0.04170703887939453
1778642870.2885847,834.2898714542389,16686,0.0,1.0,0.052703142166137695
1778642870.3412013,834.3424880504608,16687,0.0,1.0,0.05261659622192383
