timestamp,elapsed_sec,seq,direction,payload_size_bytes,sample_rate,channels,encoding,samples_per_channel,dt_since_previous_sec
1778642070.1644244,34.16571116447449,134,rx,2730,16000,1,pcm_u8,2730,0.16554999351501465
1778642070.3367515,34.338038206100464,135,rx,2730,16000,1,pcm_u8,2730,0.17232704162597656
1778642070.507134,34.50842070579529,136,rx,2730,16000,1,pcm_u8,2730,0.17038249969482422
1778642070.6766303,34.67791700363159,137,rx,2730,16000,1,pcm_u8,2730,0.1694962978363037
1778642070.8493445,34.85063123703003,138,rx,2730,16000,1,pcm_u8,2730,0.1727142333984375
1778642071.0184174,35.01970410346985,139,rx,2730,16000,1,pcm_u8,2730,0.16907286643981934
1778642071.1987011,35.19998788833618,140,rx,2730,16000,1,pcm_u8,2730,0.180283784866333
1778642071.36237,35.363656759262085,141,rx,2730,16000,1,pcm_u8,2730,0.16366887092590332
1778642071.53398,35.535266637802124,142,rx,2730,16000,1,pcm_u8,2730,0.17160987854003906
1778642071.717771,35.71905779838562,143,rx,2730,16000,1,pcm_u8,2730,0.1837911605834961
1778642071.8762891,35.87757587432861,144,rx,2730,16000,1,pcm_u8,2730,0.15851807594299316
1778642072.0526593,36.053946018218994,145,rx,2730,16000,1,pcm_u8,2730,0.17637014389038086
1778642072.2298582,36.23114490509033,146,rx,2730,16000,1,pcm_u8,2730,0.1771988868713379
1778642072.3878345,36.389121294021606,147,rx,2730,16000,1,pcm_u8,2730,0.15797638893127441
1778642072.566852,36.56813883781433,148,rx,2730,16000,1,pcm_u8,2730,0.1790175437927246
1778642072.742104,36.743390798568726,149,rx,2730,16000,1,pcm_u8,2730,0.17525196075439453
1778642072.903221,36.904507637023926,150,rx,2730,16000,1,pcm_u8,2730,0.1611168384552002
1778642073.0695386,37.07082533836365,151,rx,2730,16000,1,pcm_u8,2730,0.16631770133972168
1778642073.2564616,37.25774836540222,152,rx,2730,16000,1,pcm_u8,2730,0.18692302703857422
1778642073.4084961,37.40978288650513,153,rx,2730,16000,1,pcm_u8,2730,0.15203452110290527
1778642073.5778103,37.579097032547,154,rx,2730,16000,1,pcm_u8,2730,0.16931414604187012
1778642073.7498965,37.75118327140808,155,rx,2730,16000,1,pcm_u8,2730,0.17208623886108398
1778642073.9236856,37.92497229576111,156,rx,2730,16000,1,pcm_u8,2730,0.17378902435302734
1778642074.0933337,38.0946204662323,157,rx,2730,16000,1,pcm_u8,2730,0.1696481704711914
1778642074.2602165,38.26150321960449,158,rx,2730,16000,1,pcm_u8,2730,0.16688275337219238
1778642074.4381878,38.43947458267212,159,rx,2730,16000,1,pcm_u8,2730,0.17797136306762695
1778642074.6044276,38.605714321136475,160,rx,2730,16000,1,pcm_u8,2730,0.16623973846435547
1778642074.7734425,38.77472925186157,161,rx,2730,16000,1,pcm_u8,2730,0.16901493072509766
1778642074.9539855,38.95527219772339,162,rx,2730,16000,1,pcm_u8,2730,0.1805429458618164
1778642075.1138964,39.11518311500549,163,rx,2730,16000,1,pcm_u8,2730,0.1599109172821045
1778642075.287415,39.28870177268982,164,rx,2730,16000,1,pcm_u8,2730,0.17351865768432617
1778642075.455338,39.45662474632263,165,rx,2730,16000,1,pcm_u8,2730,0.1679229736328125
1778642075.6261294,39.627416133880615,166,rx,2730,16000,1,pcm_u8,2730,0.1707913875579834
1778642075.7988133,39.80010008811951,167,rx,2730,16000,1,pcm_u8,2730,0.1726839542388916
1778642075.9676666,39.968953371047974,168,rx,2730,16000,1,pcm_u8,2730,0.1688532829284668
1778642076.141479,40.14276576042175,169,rx,2730,16000,1,pcm_u8,2730,0.1738123893737793
1778642076.3082435,40.30953025817871,170,rx,2730,16000,1,pcm_u8,2730,0.166764497756958
1778642076.4828143,40.48410105705261,171,rx,2730,16000,1,pcm_u8,2730,0.17457079887390137
1778642076.6506326,40.6519193649292,172,rx,2730,16000,1,pcm_u8,2730,0.16781830787658691
1778642076.820674,40.82196068763733,173,rx,2730,16000,1,pcm_u8,2730,0.17004132270812988
1778642076.9932985,40.994585275650024,174,rx,2730,16000,1,pcm_u8,2730,0.1726245880126953
1778642077.1632721,41.16455888748169,175,rx,2730,16000,1,pcm_u8,2730,0.16997361183166504
1778642077.336688,41.33797478675842,176,rx,2730,16000,1,pcm_u8,2730,0.1734158992767334
1778642077.5159569,41.51724362373352,177,rx,2730,16000,1,pcm_u8,2730,0.17926883697509766
1778642077.6868742,41.68816089630127,178,rx,2730,16000,1,pcm_u8,2730,0.17091727256774902
1778642077.8524907,41.85377740859985,179,rx,2730,16000,1,pcm_u8,2730,0.16561651229858398
1778642078.0172572,42.01854395866394,180,rx,2730,16000,1,pcm_u8,2730,0.16476655006408691
1778642078.1972473,42.19853401184082,181,rx,2730,16000,1,pcm_u8,2730,0.17999005317687988
1778642078.3611157,42.36240243911743,182,rx,2730,16000,1,pcm_u8,2730,0.16386842727661133
1778642078.5433264,42.54461312294006,183,rx,2730,16000,1,pcm_u8,2730,0.18221068382263184
1778642078.7325912,42.73387789726257,184,rx,2730,16000,1,pcm_u8,2730,0.18926477432250977
1778642078.873212,42.87449884414673,185,rx,2730,16000,1,pcm_u8,2730,0.14062094688415527
1778642079.0596182,43.06090497970581,186,rx,2730,16000,1,pcm_u8,2730,0.18640613555908203
1778642079.2160008,43.21728754043579,187,rx,2730,16000,1,pcm_u8,2730,0.15638256072998047
1778642079.387128,43.38841485977173,188,rx,2730,16000,1,pcm_u8,2730,0.1711273193359375
1778642079.5677485,43.56903529167175,189,rx,2730,16000,1,pcm_u8,2730,0.18062043190002441
1778642079.7220206,43.723307371139526,190,rx,2730,16000,1,pcm_u8,2730,0.15427207946777344
1778642079.9139829,43.91526961326599,191,rx,2730,16000,1,pcm_u8,2730,0.19196224212646484
1778642080.0640283,44.06531500816345,192,rx,2730,16000,1,pcm_u8,2730,0.15004539489746094
1778642080.237101,44.23838782310486,193,rx,2730,16000,1,pcm_u8,2730,0.17307281494140625
1778642080.404782,44.40606880187988,194,rx,2730,16000,1,pcm_u8,2730,0.16768097877502441
1778642080.5780506,44.57933735847473,195,rx,2730,16000,1,pcm_u8,2730,0.17326855659484863
1778642080.7523353,44.75362205505371,196,rx,2730,16000,1,pcm_u8,2730,0.1742846965789795
1778642080.9184935,44.919780254364014,197,rx,2730,16000,1,pcm_u8,2730,0.16615819931030273
1778642081.0885751,45.08986186981201,198,rx,2730,16000,1,pcm_u8,2730,0.17008161544799805
1778642081.2593598,45.26064658164978,199,rx,2730,16000,1,pcm_u8,2730,0.17078471183776855
1778642081.4291224,45.43040919303894,200,rx,2730,16000,1,pcm_u8,2730,0.16976261138916016
1778642081.6004162,45.60170292854309,201,rx,2730,16000,1,pcm_u8,2730,0.1712937355041504
1778642081.770947,45.772233724594116,202,rx,2730,16000,1,pcm_u8,2730,0.1705307960510254
1778642081.9499927,45.951279401779175,203,rx,2730,16000,1,pcm_u8,2730,0.1790456771850586
1778642082.1116571,46.11294388771057,204,rx,2730,16000,1,pcm_u8,2730,0.16166448593139648
1778642082.283819,46.28510570526123,205,rx,2730,16000,1,pcm_u8,2730,0.17216181755065918
1778642082.4639626,46.46524930000305,206,rx,2730,16000,1,pcm_u8,2730,0.1801435947418213
1778642082.6365511,46.6378378868103,207,rx,2730,16000,1,pcm_u8,2730,0.17258858680725098
1778642082.797525,46.79881167411804,208,rx,2730,16000,1,pcm_u8,2730,0.16097378730773926
1778642082.967249,46.96853566169739,209,rx,2730,16000,1,pcm_u8,2730,0.1697239875793457
1778642083.1470726,47.148359298706055,210,rx,2730,16000,1,pcm_u8,2730,0.179823637008667
1778642083.3067768,47.30806350708008,211,rx,2730,16000,1,pcm_u8,2730,0.15970420837402344
1778642083.4819925,47.48327922821045,212,rx,2730,16000,1,pcm_u8,2730,0.1752157211303711
1778642083.6503713,47.651658058166504,213,rx,2730,16000,1,pcm_u8,2730,0.1683788299560547
1778642083.824622,47.82590866088867,214,rx,2730,16000,1,pcm_u8,2730,0.17425060272216797
1778642084.0177708,48.019057512283325,215,rx,2730,16000,1,pcm_u8,2730,0.19314885139465332
1778642084.1620815,48.163368225097656,216,rx,2730,16000,1,pcm_u8,2730,0.14431071281433105
1778642084.338148,48.33943486213684,217,rx,2730,16000,1,pcm_u8,2730,0.17606663703918457
1778642084.5277736,48.52906036376953,218,rx,2730,16000,1,pcm_u8,2730,0.18962550163269043
1778642084.6764379,48.67772459983826,219,rx,2730,16000,1,pcm_u8,2730,0.14866423606872559
1778642084.8602827,48.86156940460205,220,rx,2730,16000,1,pcm_u8,2730,0.18384480476379395
1778642085.0366015,49.037888288497925,221,rx,2730,16000,1,pcm_u8,2730,0.17631888389587402
1778642085.184134,49.185420751571655,222,rx,2730,16000,1,pcm_u8,2730,0.14753246307373047
1778642085.376276,49.37756276130676,223,rx,2730,16000,1,pcm_u8,2730,0.19214200973510742
1778642085.5279078,49.529194593429565,224,rx,2730,16000,1,pcm_u8,2730,0.15163183212280273
1778642085.7005842,49.701870918273926,225,rx,2730,16000,1,pcm_u8,2730,0.17267632484436035
1778642085.8764524,49.8777391910553,226,rx,2730,16000,1,pcm_u8,2730,0.17586827278137207
1778642086.0380754,50.03936219215393,227,rx,2730,16000,1,pcm_u8,2730,0.1616230010986328
1778642086.2100418,50.21132850646973,228,rx,2730,16000,1,pcm_u8,2730,0.1719663143157959
1778642086.3790157,50.38030242919922,229,rx,2730,16000,1,pcm_u8,2730,0.1689739227294922
1778642086.5494206,50.55070734024048,230,rx,2730,16000,1,pcm_u8,2730,0.17040491104125977
1778642086.7210822,50.72236895561218,231,rx,2730,16000,1,pcm_u8,2730,0.1716616153717041
1778642086.8974965,50.8987832069397,232,rx,2730,16000,1,pcm_u8,2730,0.17641425132751465
1778642087.0785801,51.079866886138916,233,rx,2730,16000,1,pcm_u8,2730,0.18108367919921875
1778642087.2344851,51.235771894454956,234,rx,2730,16000,1,pcm_u8,2730,0.15590500831604004
1778642087.4424794,51.44376611709595,235,rx,2730,16000,1,pcm_u8,2730,0.2079942226409912
1778642087.5904913,51.59177803993225,236,rx,2730,16000,1,pcm_u8,2730,0.1480119228363037
1778642087.7482355,51.74952220916748,237,rx,2730,16000,1,pcm_u8,2730,0.1577441692352295
1778642087.9173303,51.91861701011658,238,rx,2730,16000,1,pcm_u8,2730,0.16909480094909668
1778642088.1016834,52.102970123291016,239,rx,2730,16000,1,pcm_u8,2730,0.18435311317443848
1778642088.2594953,52.26078200340271,240,rx,2730,16000,1,pcm_u8,2730,0.15781188011169434
1778642088.4270296,52.42831635475159,241,rx,2730,16000,1,pcm_u8,2730,0.16753435134887695
1778642088.59926,52.60054683685303,242,rx,2730,16000,1,pcm_u8,2730,0.17223048210144043
1778642088.7705638,52.7718505859375,243,rx,2730,16000,1,pcm_u8,2730,0.17130374908447266
1778642088.9395087,52.94079542160034,244,rx,2730,16000,1,pcm_u8,2730,0.1689448356628418
1778642089.110228,53.11151480674744,245,rx,2730,16000,1,pcm_u8,2730,0.17071938514709473
1778642089.2851586,53.2864453792572,246,rx,2730,16000,1,pcm_u8,2730,0.17493057250976562
1778642089.4655924,53.46687912940979,247,rx,2730,16000,1,pcm_u8,2730,0.1804337501525879
1778642089.621564,53.6228506565094,248,rx,2730,16000,1,pcm_u8,2730,0.15597152709960938
1778642089.8088336,53.81012034416199,249,rx,2730,16000,1,pcm_u8,2730,0.1872696876525879
1778642089.962853,53.96413969993591,250,rx,2730,16000,1,pcm_u8,2730,0.15401935577392578
1778642090.1358945,54.13718128204346,251,rx,2730,16000,1,pcm_u8,2730,0.17304158210754395
1778642090.3245168,54.32580351829529,252,rx,2730,16000,1,pcm_u8,2730,0.18862223625183105
1778642090.5093946,54.51068139076233,253,rx,2730,16000,1,pcm_u8,2730,0.18487787246704102
1778642090.6537352,54.65502190589905,254,rx,2730,16000,1,pcm_u8,2730,0.14434051513671875
1778642090.8248322,54.82611894607544,255,rx,2730,16000,1,pcm_u8,2730,0.1710970401763916
1778642090.9905806,54.99186730384827,256,rx,2730,16000,1,pcm_u8,2730,0.16574835777282715
1778642091.163786,55.16507267951965,257,rx,2730,16000,1,pcm_u8,2730,0.17320537567138672
1778642091.3285146,55.32980132102966,258,rx,2730,16000,1,pcm_u8,2730,0.16472864151000977
1778642091.5023286,55.503615379333496,259,rx,2730,16000,1,pcm_u8,2730,0.173814058303833
1778642091.6706362,55.6719229221344,260,rx,2730,16000,1,pcm_u8,2730,0.16830754280090332
1778642091.849806,55.85109281539917,261,rx,2730,16000,1,pcm_u8,2730,0.1791698932647705
1778642092.1840339,56.18532061576843,262,rx,2730,16000,1,pcm_u8,2730,0.3342278003692627
1778642092.3555813,56.35686802864075,263,rx,2730,16000,1,pcm_u8,2730,0.17154741287231445
1778642092.5356088,56.536895513534546,264,rx,2730,16000,1,pcm_u8,2730,0.18002748489379883
1778642092.6984081,56.699694871902466,265,rx,2730,16000,1,pcm_u8,2730,0.16279935836791992
1778642092.8648078,56.8660945892334,266,rx,2730,16000,1,pcm_u8,2730,0.16639971733093262
1778642093.0475044,57.04879117012024,267,rx,2730,16000,1,pcm_u8,2730,0.18269658088684082
1778642093.2066083,57.207895040512085,268,rx,2730,16000,1,pcm_u8,2730,0.1591038703918457
1778642093.3774278,57.3787145614624,269,rx,2730,16000,1,pcm_u8,2730,0.17081952095031738
1778642093.5472736,57.54856038093567,270,rx,2730,16000,1,pcm_u8,2730,0.1698458194732666
1778642093.7196915,57.72097826004028,271,rx,2730,16000,1,pcm_u8,2730,0.17241787910461426
1778642093.911295,57.9125816822052,272,rx,2730,16000,1,pcm_u8,2730,0.191603422164917
1778642094.0593543,58.060641050338745,273,rx,2730,16000,1,pcm_u8,2730,0.14805936813354492
1778642094.2352867,58.236573457717896,274,rx,2730,16000,1,pcm_u8,2730,0.1759324073791504
1778642094.4209435,58.42223024368286,275,rx,2730,16000,1,pcm_u8,2730,0.18565678596496582
1778642094.5714707,58.57275748252869,276,rx,2730,16000,1,pcm_u8,2730,0.1505272388458252
1778642094.7614796,58.76276636123657,277,rx,2730,16000,1,pcm_u8,2730,0.19000887870788574
1778642094.9128468,58.91413354873657,278,rx,2730,16000,1,pcm_u8,2730,0.1513671875
1778642095.087488,59.08877468109131,279,rx,2730,16000,1,pcm_u8,2730,0.17464113235473633
1778642095.2753391,59.276625871658325,280,rx,2730,16000,1,pcm_u8,2730,0.1878511905670166
1778642095.4282558,59.429542541503906,281,rx,2730,16000,1,pcm_u8,2730,0.15291666984558105
1778642095.5988486,59.6001353263855,282,rx,2730,16000,1,pcm_u8,2730,0.1705927848815918
1778642095.7757206,59.77700734138489,283,rx,2730,16000,1,pcm_u8,2730,0.17687201499938965
1778642095.9373083,59.93859505653381,284,rx,2730,16000,1,pcm_u8,2730,0.16158771514892578
