timestamp,elapsed_sec,seq,linear_x,angular_z,dt_since_previous_sec
1778643524.5902958,0.043856143951416016,1,0.0,0.0,
1778643524.631882,0.08544230461120605,2,0.0,0.0,0.04158616065979004
1778643524.6840858,0.13764619827270508,3,0.0,0.0,0.05220389366149902
1778643524.7365327,0.1900930404663086,4,0.0,0.0,0.052446842193603516
1778643524.7893436,0.2429039478302002,5,0.0,0.0,0.0528109073638916
1778643524.8415632,0.2951235771179199,6,0.0,0.0,0.05221962928771973
1778643524.8838408,0.3374011516571045,7,0.0,0.0,0.04227757453918457
1778643524.9363165,0.3898768424987793,8,0.0,0.0,0.052475690841674805
1778643524.9887118,0.4422721862792969,9,0.0,0.0,0.05239534378051758
1778643525.0412052,0.4947655200958252,10,0.0,0.0,0.05249333381652832
1778643525.0831606,0.5367209911346436,11,0.0,0.0,0.04195547103881836
1778643525.1359107,0.5894711017608643,12,0.0,0.0,0.0527501106262207
1778643525.1893268,0.6428871154785156,13,0.0,0.0,0.05341601371765137
1778643525.2417536,0.6953139305114746,14,0.0,0.0,0.052426815032958984
1778643525.2835383,0.7370986938476562,15,0.0,0.0,0.04178476333618164
1778643525.3364766,0.7900369167327881,16,0.0,0.0,0.052938222885131836
1778643525.388552,0.8421123027801514,17,0.0,0.0,0.05207538604736328
1778643525.441204,0.8947644233703613,18,0.0,0.0,0.05265212059020996
1778643525.483492,0.9370522499084473,19,0.0,0.0,0.04228782653808594
1778643525.5359893,0.9895496368408203,20,0.0,0.0,0.05249738693237305
1778643525.5889523,1.0425126552581787,21,0.0,0.0,0.0529630184173584
1778643525.6417365,1.095296859741211,22,0.0,0.0,0.05278420448303223
1778643525.684092,1.1376523971557617,23,0.0,0.0,0.04235553741455078
1778643525.7366614,1.1902217864990234,24,0.0,0.0,0.05256938934326172
1778643525.789255,1.2428152561187744,25,0.0,0.0,0.05259346961975098
1778643525.8418705,1.2954308986663818,26,0.0,0.0,0.05261564254760742
1778643525.8837543,1.3373146057128906,27,0.0,0.0,0.04188370704650879
1778643525.9365926,1.390152931213379,28,0.0,0.0,0.05283832550048828
1778643525.989271,1.44283127784729,29,0.0,0.0,0.05267834663391113
1778643526.041265,1.4948253631591797,30,0.0,0.0,0.05199408531188965
1778643526.0828397,1.5364000797271729,31,0.0,0.0,0.041574716567993164
1778643526.134905,1.5884654521942139,32,0.0,0.0,0.052065372467041016
1778643526.1870503,1.640610694885254,33,0.0,0.0,0.05214524269104004
1778643526.2395916,1.6931519508361816,34,0.0,0.0,0.052541255950927734
1778643526.292382,1.7459423542022705,35,0.0,0.0,0.05279040336608887
1778643526.334524,1.7880842685699463,36,0.0,0.0,0.04214191436767578
1778643526.3869815,1.8405418395996094,37,0.0,0.0,0.052457571029663086
1778643526.4398727,1.8934330940246582,38,0.0,0.0,0.05289125442504883
1778643526.4819534,1.9355137348175049,39,0.0,0.0,0.04208064079284668
1778643526.5344934,1.988053798675537,40,0.0,0.0,0.05254006385803223
1778643526.587282,2.040842294692993,41,0.0,0.0,0.052788496017456055
1778643526.6399412,2.093501567840576,42,0.0,0.0,0.05265927314758301
1778643526.6820707,2.1356310844421387,43,0.0,0.0,0.0421295166015625
1778643526.7359476,2.1895079612731934,44,0.0,0.0,0.05387687683105469
1778643526.7878141,2.2413744926452637,45,0.0,0.0,0.05186653137207031
1778643526.840409,2.2939693927764893,46,0.0,0.0,0.052594900131225586
1778643526.882679,2.3362393379211426,47,0.0,0.0,0.04226994514465332
1778643526.9359524,2.389512777328491,48,0.0,0.0,0.05327343940734863
1778643526.988752,2.442312240600586,49,0.0,0.0,0.05279946327209473
1778643527.041853,2.495413303375244,50,0.0,0.0,0.0531010627746582
1778643527.0839517,2.5375120639801025,51,0.0,0.0,0.0420987606048584
1778643527.136541,2.5901012420654297,52,0.0,0.0,0.05258917808532715
1778643527.1890633,2.6426236629486084,53,0.0,0.0,0.05252242088317871
1778643527.2420168,2.6955771446228027,54,0.0,0.0,0.052953481674194336
1778643527.2840624,2.7376227378845215,55,0.0,0.0,0.04204559326171875
1778643527.3368878,2.7904481887817383,56,0.0,0.0,0.0528254508972168
1778643527.3900185,2.843578815460205,57,0.0,0.0,0.0531306266784668
1778643527.4422073,2.8957676887512207,58,0.0,0.0,0.052188873291015625
1778643527.484377,2.9379372596740723,59,0.0,0.0,0.04216957092285156
1778643527.536645,2.9902052879333496,60,0.0,0.0,0.052268028259277344
1778643527.5886085,3.0421688556671143,61,0.0,0.0,0.05196356773376465
1778643527.64094,3.0945003032684326,62,0.0,0.0,0.05233144760131836
1778643527.6825106,3.136070966720581,63,0.0,0.0,0.04157066345214844
1778643527.734385,3.1879453659057617,64,0.0,0.0,0.051874399185180664
1778643527.7862742,3.2398345470428467,65,0.0,0.0,0.05188918113708496
1778643527.8384502,3.292010545730591,66,0.0,0.0,0.05217599868774414
1778643527.8905516,3.344111919403076,67,0.0,0.0,0.05210137367248535
1778643527.9320865,3.3856468200683594,68,0.0,0.0,0.0415349006652832
1778643527.984243,3.437803268432617,69,0.0,0.0,0.05215644836425781
1778643528.036414,3.4899742603302,70,0.0,0.0,0.05217099189758301
1778643528.0889838,3.54254412651062,71,0.0,0.0,0.05256986618041992
1778643528.1410732,3.5946335792541504,72,0.0,0.0,0.05208945274353027
1778643528.1825814,3.636141777038574,73,0.0,0.0,0.04150819778442383
1778643528.2349105,3.6884708404541016,74,0.0,0.0,0.052329063415527344
1778643528.2872913,3.740851640701294,75,0.0,0.0,0.05238080024719238
1778643528.339665,3.7932252883911133,76,0.0,0.0,0.052373647689819336
1778643528.3919985,3.8455588817596436,77,0.0,0.0,0.05233359336853027
1778643528.4349122,3.888472557067871,78,0.0,0.0,0.04291367530822754
1778643528.4866354,3.9401957988739014,79,0.0,0.0,0.05172324180603027
1778643528.5389137,3.99247407913208,80,0.0,0.0,0.05227828025817871
1778643528.5912795,4.044839859008789,81,0.0,0.0,0.052365779876708984
1778643528.6341481,4.087708473205566,82,0.0,0.0,0.042868614196777344
1778643528.6859272,4.1394875049591064,83,0.0,0.0,0.05177903175354004
1778643528.7382536,4.191813945770264,84,0.0,0.0,0.05232644081115723
1778643528.7908506,4.244410991668701,85,0.0,0.0,0.0525970458984375
1778643528.8327374,4.286297798156738,86,0.0,0.0,0.04188680648803711
1778643528.8855236,4.339083909988403,87,0.0,0.0,0.05278611183166504
1778643528.938511,4.39207124710083,88,0.0,0.0,0.05298733711242676
1778643528.9913456,4.444905996322632,89,0.0,0.0,0.05283474922180176
1778643529.0333285,4.486888885498047,90,0.0,0.0,0.04198288917541504
1778643529.0858903,4.539450645446777,91,0.0,0.0,0.05256175994873047
1778643529.1384933,4.592053651809692,92,0.0,0.0,0.05260300636291504
1778643529.19135,4.6449103355407715,93,0.0,0.0,0.0528566837310791
1778643529.2334592,4.68701958656311,94,0.0,0.0,0.04210925102233887
1778643529.286361,4.73992133140564,95,0.0,0.0,0.0529017448425293
1778643529.3384275,4.791987895965576,96,0.0,0.0,0.05206656455993652
1778643529.3940394,4.847599744796753,97,0.0,0.0,0.05561184883117676
1778643529.435974,4.88953423500061,98,0.0,0.0,0.04193449020385742
1778643529.4886904,4.942250728607178,99,0.0,0.0,0.05271649360656738
1778643529.5419226,4.995482921600342,100,0.0,0.0,0.05323219299316406
