timestamp,elapsed_sec,source,voltage,current,power,percentage,pcb_temp,cpu_temp,pitch,rotation,motor_left,motor_right,mag_x,mag_y,mag_z,robot_server_ping,client_server_ping,local_controller,follow_mode,button,cmd_speed,cmd_rotation,cmd_cam_angle,cmd_cam_stable,cmd_force_rpi
1778643524.5803764,0.03393673896789551,/rb23/battery,11.010000228881836,0.6399999856948853,7.010000228881836,55.720001220703125,,,,,,,,,,,,,,,,,,,
1778643524.5804946,0.03405499458312988,/rb23/temperatures,,,,,51.779998779296875,71.05000305175781,,,,,,,,,,,,,,,,,
1778643524.5805914,0.03415179252624512,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643524.5806875,0.03424787521362305,/rb23/magnetometer,,,,,,,,,,,-4700.0,-726.0,-1971.0,,,,,,,,,,
1778643524.580826,0.034386396408081055,/rb23/connection_status,,,,,,,,,,,,,,139.3699951171875,113.48999786376953,False,False,0,,,,,
1778643524.580918,0.03447842597961426,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643524.6625469,0.11610722541809082,/rb23/battery,11.109999656677246,0.5,5.5,58.59000015258789,,,,,,,,,,,,,,,,,,,
1778643524.6626694,0.11622977256774902,/rb23/temperatures,,,,,51.970001220703125,69.94999694824219,,,,,,,,,,,,,,,,,
1778643524.6627705,0.11633086204528809,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643524.6628656,0.11642599105834961,/rb23/magnetometer,,,,,,,,,,,-4712.0,-713.0,-1998.0,,,,,,,,,,
1778643524.6629615,0.11652183532714844,/rb23/connection_status,,,,,,,,,,,,,,141.8800048828125,70.04000091552734,False,False,0,,,,,
1778643524.6630583,0.11661863327026367,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643524.7634888,0.21704912185668945,/rb23/battery,10.979999542236328,0.550000011920929,6.0,54.88999938964844,,,,,,,,,,,,,,,,,,,
1778643524.7636929,0.2172532081604004,/rb23/temperatures,,,,,51.869998931884766,71.05000305175781,,,,,,,,,,,,,,,,,
1778643524.7638452,0.2174055576324463,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643524.7639914,0.21755170822143555,/rb23/magnetometer,,,,,,,,,,,-4697.0,-716.0,-1983.0,,,,,,,,,,
1778643524.7641468,0.21770715713500977,/rb23/connection_status,,,,,,,,,,,,,,147.4600067138672,68.0,False,False,0,,,,,
1778643524.7643135,0.21787381172180176,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643524.8619123,0.3154726028442383,/rb23/battery,11.029999732971191,0.699999988079071,7.760000228881836,56.369998931884766,,,,,,,,,,,,,,,,,,,
1778643524.862577,0.31613731384277344,/rb23/temperatures,,,,,51.81999969482422,71.05000305175781,,,,,,,,,,,,,,,,,
1778643524.8627164,0.31627678871154785,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643524.8628364,0.31639671325683594,/rb23/magnetometer,,,,,,,,,,,-4713.0,-713.0,-2006.0,,,,,,,,,,
1778643524.8629537,0.3165140151977539,/rb23/connection_status,,,,,,,,,,,,,,141.58999633789062,75.43000030517578,False,False,0,,,,,
1778643524.8630729,0.3166332244873047,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643524.962085,0.4156453609466553,/rb23/battery,11.109999656677246,0.49000000953674316,5.46999979019165,58.4900016784668,,,,,,,,,,,,,,,,,,,
1778643524.9627883,0.4163486957550049,/rb23/temperatures,,,,,51.91999816894531,71.05000305175781,,,,,,,,,,,,,,,,,
1778643524.962922,0.41648244857788086,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643524.963059,0.41661930084228516,/rb23/magnetometer,,,,,,,,,,,-4712.0,-716.0,-1996.0,,,,,,,,,,
1778643524.9631898,0.4167501926422119,/rb23/connection_status,,,,,,,,,,,,,,145.85000610351562,65.79000091552734,False,False,0,,,,,
1778643524.963317,0.41687726974487305,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.0624957,0.5160560607910156,/rb23/battery,10.949999809265137,0.7400000095367432,8.100000381469727,54.04999923706055,,,,,,,,,,,,,,,,,,,
1778643525.062668,0.516228437423706,/rb23/temperatures,,,,,51.779998779296875,71.05000305175781,,,,,,,,,,,,,,,,,
1778643525.06279,0.516350269317627,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643525.062907,0.5164673328399658,/rb23/magnetometer,,,,,,,,,,,-4692.0,-706.0,-1978.0,,,,,,,,,,
1778643525.0630226,0.5165829658508301,/rb23/connection_status,,,,,,,,,,,,,,138.38999938964844,71.04000091552734,False,False,0,,,,,
1778643525.0631485,0.5167088508605957,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.16264,0.6162004470825195,/rb23/battery,11.039999961853027,0.5799999833106995,6.429999828338623,56.54999923706055,,,,,,,,,,,,,,,,,,,
1778643525.1627934,0.6163537502288818,/rb23/temperatures,,,,,51.869998931884766,71.05000305175781,,,,,,,,,,,,,,,,,
1778643525.1629155,0.6164758205413818,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643525.163032,0.6165924072265625,/rb23/magnetometer,,,,,,,,,,,-4707.0,-718.0,-2013.0,,,,,,,,,,
1778643525.1631575,0.6167178153991699,/rb23/connection_status,,,,,,,,,,,,,,139.14999389648438,74.7699966430664,False,False,0,,,,,
1778643525.1632895,0.6168498992919922,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.261751,0.7153112888336182,/rb23/battery,10.989999771118164,0.6899999976158142,7.579999923706055,55.2599983215332,,,,,,,,,,,,,,,,,,,
1778643525.2623086,0.7158689498901367,/rb23/temperatures,,,,,51.81999969482422,71.05000305175781,,,,,,,,,,,,,,,,,
1778643525.2624233,0.7159836292266846,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643525.2625396,0.7160999774932861,/rb23/magnetometer,,,,,,,,,,,-4702.0,-711.0,-2001.0,,,,,,,,,,
1778643525.262643,0.7162034511566162,/rb23/connection_status,,,,,,,,,,,,,,141.91000366210938,112.0,False,False,0,,,,,
1778643525.2627456,0.7163059711456299,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.361834,0.815394401550293,/rb23/battery,11.0,0.6800000071525574,7.5,55.439998626708984,,,,,,,,,,,,,,,,,,,
1778643525.362446,0.8160064220428467,/rb23/temperatures,,,,,51.72999954223633,71.5999984741211,,,,,,,,,,,,,,,,,
1778643525.362582,0.8161423206329346,/rb23/drive_status,,,,,,,0.09000000357627869,53.45000076293945,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643525.3626993,0.8162596225738525,/rb23/magnetometer,,,,,,,,,,,-4687.0,-711.0,-1981.0,,,,,,,,,,
1778643525.3628125,0.8163728713989258,/rb23/connection_status,,,,,,,,,,,,,,141.6300048828125,119.76000213623047,False,False,0,,,,,
1778643525.3629265,0.8164868354797363,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.462618,0.9161784648895264,/rb23/battery,10.989999771118164,0.6299999952316284,6.949999809265137,55.15999984741211,,,,,,,,,,,,,,,,,,,
1778643525.462776,0.9163362979888916,/rb23/temperatures,,,,,51.72999954223633,71.05000305175781,,,,,,,,,,,,,,,,,
1778643525.4629095,0.9164698123931885,/rb23/drive_status,,,,,,,0.09000000357627869,53.459999084472656,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643525.463039,0.9165992736816406,/rb23/magnetometer,,,,,,,,,,,-4690.0,-718.0,-1978.0,,,,,,,,,,
1778643525.4631815,0.9167418479919434,/rb23/connection_status,,,,,,,,,,,,,,142.57000732421875,72.77999877929688,False,False,0,,,,,
1778643525.4634345,0.9169948101043701,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.5625708,1.0161311626434326,/rb23/battery,11.119999885559082,0.550000011920929,6.170000076293945,58.959999084472656,,,,,,,,,,,,,,,,,,,
1778643525.562734,1.016294240951538,/rb23/temperatures,,,,,51.68000030517578,71.05000305175781,,,,,,,,,,,,,,,,,
1778643525.5628676,1.016427993774414,/rb23/drive_status,,,,,,,0.09000000357627869,53.459999084472656,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643525.5629997,1.0165600776672363,/rb23/magnetometer,,,,,,,,,,,-4712.0,-723.0,-2003.0,,,,,,,,,,
1778643525.5631294,1.0166897773742676,/rb23/connection_status,,,,,,,,,,,,,,141.61000061035156,82.30000305175781,False,False,0,,,,,
1778643525.5633361,1.0168964862823486,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.6626348,1.1161952018737793,/rb23/battery,11.0,0.5099999904632568,5.639999866485596,55.529998779296875,,,,,,,,,,,,,,,,,,,
1778643525.6628041,1.1163644790649414,/rb23/temperatures,,,,,51.779998779296875,69.94999694824219,,,,,,,,,,,,,,,,,
1778643525.6629505,1.1165108680725098,/rb23/drive_status,,,,,,,0.09000000357627869,53.459999084472656,78.56999969482422,79.72000122070312,,,,,,,,,,,,,
1778643525.6631866,1.1167469024658203,/rb23/magnetometer,,,,,,,,,,,-4697.0,-723.0,-1996.0,,,,,,,,,,
1778643525.6634014,1.1169617176055908,/rb23/connection_status,,,,,,,,,,,,,,141.58999633789062,97.44999694824219,False,False,0,,,,,
1778643525.6636183,1.1171786785125732,/rb23/command_state,,,,,,,,,,,,,,,,,,,0.0,-0.0,0.0,True,False
1778643525.762448,1.2160084247589111,/rb23/battery,10.970000267028809,0.6100000143051147,6.639999866485596,54.61000061035156,,,,,,,,,,,,,,,,,,,
